Time		ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16	ROI17	ROI18	ROI19	ROI20	ROI21	ROI22	ROI23	ROI24	ROI25	ROI26	ROI27	ROI28	ROI29
47.26		1.034826	1.041321	1.015641	1.072381	1.029925	1.097888	1.032071	1.078684	1.070432	1.017729	1.057086	1.033098	1.12769	1.024685	1.066196	1.050269	1.06197	1.061679	1.0090612	1.065528	1.07673	0.965861	1.022229	1.0098748	1.024453	1.086437	1.049483	1.050757	1.029219
47.27		1.0040953	1.076235	1.014818	1.036075	1.05563	1.075646	1.029154	1.039842	1.072896	1.07336	1.016736	1.024888	1.0094296	1.047526	1.051433	1.047676	1.029047	1.0069693	1.032987	1.030778	1.0337	1.094024	1.047323	1.052221	1.047281	1.074788	1.0025223	1.017953	1.009513
47.28		1.023667	1.047626	1.013268	1.047848	1.031078	1.10782	1.0055327	1.031349	1.068308	1.051184	1.031845	1.0404	1.095705	1.029561	1.055977	1.06139	1.031879	1.069719	1.02083	1.079186	1.024166	1.0517	1.021701	1.018914	1.033518	1.059983	0.9966699	0.980917	1.015038
47.29		1.065013	1.04393	1.031574	0.9989978	1.042723	1.085427	1.058771	1.050512	1.04404	1.052907	1.06564	0.979148	1.012373	1.063205	1.17956	1.050999	1.029291	1.038279	1.10726	1.032895	1.052253	1.023502	1.06372	1.015219	1.11116	1.069362	1.057163	0.9938702	1.017871
47.3		1.038477	1.080812	1.055145	1.056571	1.079181	1.011919	1.044501	1.053684	1.078971	1.026219	1.071079	1.031241	1.060686	1.080885	1.099392	1.079672	1.0087763	1.09553	1.056746	1.083024	1.00087749	1.025597	1.013509	1.060424	1.022305	1.052169	1.041511	1.052596	1.028403
47.31		1.006172	1.027458	1.05129	1.034949	1.049749	1.04452	1.062993	1.065687	1.036725	1.031969	1.023947	1.044495	1.11608	1.040823	1.10697	1.0091981	1.015784	1.033142	1.023031	0.99359	1.012564	1.028834	1.0054939	1.020382	1.042509	1.01911	1.06305	1.045856	1.015789
47.32		1.044852	1.0357	1.045572	1.049703	1.033717	1.063477	1.051527	1.030011	1.026214	1.032358	1.076636	1.044703	1.12336	1.073472	1.070845	1.032671	0.9977872	1.067655	1.087304	1.014641	1.046675	1.040997	1.061873	1.015089	1.064929	1.032615	1.0243	1.095388	0.9916603
47.33		1.029408	1.023627	1.042191	1.018225	1.02133	1.046842	1.099052	1.083458	1.080831	1.056652	1.06104	1.091328	1.10474	1.061259	1.073897	1.050488	1.0093065	1.04347	1.0412	1.072571	1.057645	1.102	1.045032	1.054418	1.040395	1.057772	1.093852	1.073937	1.054182
47.34		1.030783	1.032767	1.027909	1.029828	1.069108	1.037674	1.035099	1.080479	1.05695	1.01876	1.060715	0.959234	1.082519	1.071597	1.069312	1.0059188	1.015662	1.075986	1.0057249	1.045861	1.048564	1.17183	1.045218	1.020619	1.046857	1.045834	1.052043	0.945482	1.023354
47.35		1.010883	1.089162	1.03582	1.0066531	1.032973	1.006458	1.043571	1.06955	1.017255	1.04959	1.010744	1.11172	1.0917	1.051559	1.06096	1.0011978	1.068866	1.076859	1.033713	0.985193	1.065402	1.10476	1.010668	1.066855	0.9763	1.041681	1.077506	1.047308	1.0047458
47.36		0.9966838	1.010934	1.016388	1.040007	1.018157	1.032083	1.074668	1.024649	1.015301	1.065429	1.041208	1.0024829	1.023606	1.089092	1.040863	1.037557	1.008663	1.054526	1.023518	1.016641	1.0432	1.12281	1.034624	0.9976432	1.093586	1.029929	1.023365	1.061982	1.026821
47.37		1.032229	1.087733	1.027349	1.021043	1.0035986	1.011608	0.96583	1.037721	1.04413	1.021543	1.046154	0.9945679	1.057675	1.047529	1.046816	1.021152	1.026619	1.047133	1.039445	1.082172	1.016789	1.06807	1.036092	1.098211	1.011424	0.9934912	1.070439	1.034025	1.023127
47.38		1.08308	1.073533	1.022741	1.088197	1.037761	1.031015	1.02184	1.073363	1.077288	1.055559	1.01755	1.080615	1.082167	1.061184	1.10303	1.014666	1.019142	1.095995	1.044653	1.092989	1.039431	1.11829	1.023375	1.056182	1.050183	1.0070359	1.0045202	1.076048	1.054837
47.39		1.081168	1.022464	1.075263	0.962227	1.043951	1.086669	1.029625	1.037539	0.985517	1.046121	1.049815	1.0063118	1.072265	1.036293	1.067322	1.042956	1.020169	1.048501	0.967646	1.0078674	0.987547	0.987623	1.057878	0.993152	1.040189	1.021635	1.13902	1.023461	1.049594
47.4		1.012444	1.03231	1.083015	1.0032378	1.031838	1.018016	1.03167	1.054186	1.031648	1.034439	1.012039	1.033386	1.077208	1.034957	1.071236	1.062298	1.0024235	1.036891	1.029983	1.033763	0.9989578	1.037308	1.034669	1.023908	1.046263	1.040373	1.029358	0.976055	0.976386
47.41		1.025638	1.054651	1.044476	1.055703	1.0048603	1.060528	1.091811	1.066174	1.06807	1.041378	1.042815	1.049863	0.94567	1.059119	0.9928993	1.045481	1.072392	1.057949	1.032244	1.064581	1.057706	1.11037	1.055965	1.1051	1.073414	1.026755	1.013499	1.018574	1.047002
47.42		1.031718	1.033654	0.9937209	1.054195	1.0071332	1.059186	1.059016	1.02724	1.03547	1.073151	1.019002	1.031108	0.984579	1.029085	1.049109	1.0040613	1.06199	1.046539	1.0538	1.055383	1.0073125	1.036127	1.010448	1.031769	1.0088851	1.071793	1.037111	1.017813	1.03274
47.43		0.973856	1.051822	1.06251	0.983907	1.0064165	1.050892	1.056354	1.032155	1.041645	1.062258	0.9904318	1.033281	1.087502	1.057637	1.044229	1.013199	1.033425	1.071979	0.982239	0.981135	1.026132	1.035448	1.062228	1.050668	0.98067	1.039754	1.027932	1.11505	1.010761
47.44		1.077558	1.067792	1.0020781	1.016078	1.059869	0.986881	1.013796	0.9937184	1.10131	1.041078	1.0032351	1.04523	1.0056154	1.051882	1.017973	1.025762	1.0072993	1.06189	1.019651	1.055365	1.061438	1.04252	0.989351	1.043998	1.026744	0.982848	1.018447	1.024239	1.022618
47.45		1.024732	1.069282	1.018119	1.011697	1.022709	1.091838	1.041277	1.049434	1.019879	1.053612	1.02838	1.031203	1.015295	1.037917	1.043242	1.080291	0.969072	1.026579	0.957619	1.086039	1.059885	0.949876	1.029232	1.0027826	1.069523	1.020476	1.024397	1.041805	1.023092
47.46		1.057843	1.047463	1.049251	1.010524	1.075001	1.029295	1.056252	1.056256	1.025819	1.080675	1.054085	0.9910208	1.047366	1.054778	1.057911	0.99938388	1.041061	0.9906534	1.042728	1.037854	1.04085	0.9909438	1.053492	1.015597	1.033936	1.018252	1.021528	1.027282	1.064664
47.47		1.068413	1.090545	1.029616	1.024644	1.050071	1.04381	1.048304	1.030946	1.051666	1.010767	1.031266	1.069203	1.049015	1.020296	1.057122	1.067987	1.02223	1.0047859	1.038036	1.10771	1.038026	1.045674	1.023258	1.013421	1.018629	1.036154	1.024573	1.018558	0.9940707
47.48		1.064072	1.061143	1.045231	1.093804	1.070094	1.075546	1.045008	1.018805	1.034948	1.038794	0.998415	1.0011274	1.055718	1.025623	1.081605	1.075736	0.9971395	1.052887	1.021305	1.067544	1.0074841	1.050928	1.070282	1.077327	1.045658	1.041604	1.1111	1.034793	1.0707
47.49		1.034596	1.031098	1.029878	1.055887	1.083625	1.047624	1.059915	1.046428	1.014203	1.0423	1.014426	0.988332	1.033632	1.056111	1.053524	1.079809	1.017942	1.037728	1.043354	1.044668	1.040971	1.054243	1.053608	1.055694	1.093022	1.032999	1.060462	0.9971522	1.038332
47.5		1.03704	1.051677	1.040621	1.016175	1.11053	1.021357	1.072002	1.05764	1.083244	1.041619	1.085359	1.05701	1.073533	1.039524	1.06047	1.035782	1.061591	1.042914	1.022107	1.040065	1.0583	1.066302	1.082607	0.968825	1.037874	1.055399	1.02994	1.034014	0.951089
47.51		1.064059	1.054299	1.026989	1.019871	1.02959	1.03999	1.030106	1.046554	0.989305	1.02325	0.973307	1.070168	1.11337	1.043068	1.027631	1.05573	1.040237	1.0012908	1.010593	1.057195	1.017455	1.029274	1.020448	1.054147	1.033574	0.99916535	1.041963	1.022235	1.10697
47.52		1.050193	1.062826	1.023936	1.079357	1.045726	1.061178	1.031094	1.021185	1.021195	1.046642	1.046324	1.039386	1.0027648	1.050397	1.02267	1.070566	1.019169	1.082466	1.11544	1.060307	1.010749	1.072472	1.0071113	1.041411	1.025347	1.01128	1.03323	1.036403	1.062461
47.53		1.036294	1.04016	1.010395	1.047853	1.064628	1.0088666	1.03822	1.037249	1.062449	1.07284	1.060214	1.05791	0.964663	0.988442	1.14364	1.084488	1.022124	1.036061	1.053593	1.050465	1.067829	1.042856	1.012074	1.070034	1.040697	1.04218	1.043577	1.021678	1.028471
47.54		1.05422	1.07875	1.034608	1.017499	1.053482	1.018732	1.078775	1.073416	1.013797	1.077629	1.095411	1.044375	1.032715	1.05522	1.071848	1.055212	1.027607	1.033159	1.051698	1.018801	1.065281	1.036681	1.072358	1.055046	1.029867	1.053756	1.082016	1.071803	1.0073741
47.55		1.031704	1.090426	1.061346	1.052577	1.097536	1.055255	1.057566	1.072592	1.029839	1.02759	1.10173	1.016854	1.089342	1.06771	1.11891	1.062166	1.019034	1.037653	1.021518	1.034781	0.988871	1.090593	1.016713	1.058657	1.030736	1.021311	1.061672	1.051314	1.050779
47.56		1.051909	1.01661	1.08463	1.024321	1.024366	1.017519	1.038043	1.031196	1.01798	1.068357	1.08318	1.0084633	1.036106	1.063418	1.15609	1.060698	1.006313	1.011704	1.08531	1.064583	1.036687	0.977963	1.014538	1.018476	1.039926	1.040954	1.019511	0.97004	1.078025
47.57		1.070625	1.03707	1.062737	1.027917	1.026913	1.031631	1.057818	1.016652	1.056267	1.012635	1.059469	1.043632	1.026721	1.023513	1.068908	1.058902	1.061278	1.090933	0.984052	1.086715	1.047749	0.975409	1.043464	1.097994	1.034179	1.01563	1.043804	1.071553	1.009259
47.58		1.018723	1.0031142	1.053182	1.045451	1.020612	1.076195	1.0028966	1.021097	1.038195	1.028798	1.082558	1.028796	1.075463	1.058845	1.11059	1.050412	1.03955	1.046027	1.0076141	1.048771	1.038372	1.062363	1.054256	1.043775	1.043485	0.979938	1.061057	1.013047	1.022239
47.59		1.031932	1.050843	1.044271	1.03968	1.019317	1.051763	1.078927	1.054028	1.0014796	1.068109	1.051571	1.0050439	1.10483	1.055868	1.082064	1.062532	1.050125	1.042217	1.028426	1.088003	0.9908639	1.092453	1.071986	1.012748	1.071078	1.064926	1.062702	1.053162	1.038009
47.6		1.05037	0.9907431	1.045502	1.033662	1.058288	1.030805	1.041483	0.977383	1.044363	1.086975	1.072677	1.028305	1.076242	1.032273	1.078988	1.041475	1.0409	1.048602	1.058338	1.027388	1.053028	1.073159	0.986175	1.051462	1.046341	0.986295	1.029402	1.0081407	1.073315
47.61		1.053529	1.030382	1.014125	1.041782	1.020849	1.043077	1.047741	1.001684	1.018857	1.054607	1.031408	0.984964	1.018491	1.01712	1.063564	1.079157	1.042012	1.038509	1.053253	0.989582	1.038317	0.969872	1.052404	1.082161	1.045738	1.036397	0.99930338	1.041654	1.034011
47.62		1.063084	1.050735	1.032933	1.022094	1.033207	1.090941	1.0596	1.013696	1.036817	1.034182	1.023864	1.02338	1.091117	1.040019	1.088499	1.039193	1.0035527	1.080862	1.078344	1.044918	1.027607	1.039776	1.010674	1.0020855	1.071201	0.974653	1.10124	1.087179	1.037878
47.63		1.033097	1.061477	1.038468	1.037268	1.03401	0.995413	1.073313	1.038832	1.013787	1.094091	1.0098266	1.068137	1.025928	1.036338	1.048635	1.063159	1.046822	0.943017	0.99983254	1.060468	0.9952542	1.069955	1.037663	1.046978	1.054302	1.066375	1.045999	1.026992	0.9933159
47.64		1.030823	1.089269	1.038588	1.044794	1.082177	1.014157	1.052319	1.048809	1.039706	1.032655	1.077206	1.04683	1.067046	1.067066	1.071507	1.037519	1.049842	1.056325	1.026712	1.055764	1.059252	1.073734	1.081236	1.0015877	1.081827	1.11951	1.036868	1.032474	1.085431
47.65		1.054668	1.083242	1.0038306	1.084157	1.090571	1.041631	1.052955	1.063086	1.035924	1.071878	1.087776	1.055906	1.087161	1.070415	1.076688	1.060558	1.094277	1.053405	1.062222	1.099284	0.9987194	1.048512	1.061823	1.070295	1.03248	1.061808	1.095794	1.055951	1.0031922
47.66		1.038007	1.060261	1.016403	1.01875	1.083603	1.040749	1.037163	1.032679	1.047452	1.031176	1.0467	1.023206	1.054078	1.049347	1.087192	1.10206	1.056284	1.015092	1.046554	1.064348	1.012679	1.03015	1.055367	0.989067	1.048283	1.040113	1.036191	1.021358	1.074625
47.67		1.066623	1.033508	1.075734	1.024467	1.046191	1.011758	1.023278	1.066644	1.019186	1.022667	1.086182	1.004377	0.9954915	1.052699	1.037544	1.050901	1.0029311	1.013337	1.061583	1.050928	1.043377	1.071579	1.02121	1.064488	1.043686	1.037357	0.97556	1.030901	1.008353
47.68		1.048625	1.074475	1.024313	1.040759	1.0076083	1.047558	1.089062	1.037627	1.028593	1.10211	1.054244	1.020271	1.0090922	1.075493	0.9965671	1.072888	1.033116	1.0091529	1.032236	1.096416	1.072895	1.092808	1.065446	1.046421	1.037206	1.066656	0.987328	1.022586	1.031658
47.69		1.040107	1.060135	1.029418	1.069079	1.015404	1.061778	1.067743	1.045861	1.04469	1.023604	1.034133	1.10004	1.053062	1.036924	1.073955	1.0712	1.054124	1.0005138	1.076408	1.066832	0.9974166	1.12531	1.037721	1.070984	1.049033	1.064334	1.018414	1.03155	1.0000943
47.7		1.063697	1.028282	1.042437	1.066531	1.055875	1.033776	1.072211	1.02572	1.0087443	1.016168	1.018125	1.072748	1.011407	1.038184	1.078262	1.045303	1.021035	1.037967	1.064373	1.055584	1.05637	1.095586	0.976536	1.046974	1.054644	0.9973366	0.9970972	1.1043	1.012901
47.71		1.04667	1.023026	1.022858	1.05496	1.05154	1.059036	1.065193	1.010764	1.0084807	1.036777	1.056149	0.94929	1.042762	1.064848	1.091059	1.030673	1.027936	1.089497	1.03865	1.076044	1.0041199	1.065217	1.033677	1.049754	1.072827	1.016704	1.023472	1.038032	1.021955
47.72		1.047054	1.027126	1.043624	1.089437	1.039827	1.065365	1.06133	1.10091	1.068861	1.070756	1.033065	1.088462	1.032946	1.08337	1.016668	0.9983557	1.041224	1.038199	1.026908	1.030057	1.044306	1.042903	1.042696	1.052777	1.049086	1.037332	1.062975	0.9955908	1.010238
47.73		1.072536	1.044401	1.035194	1.039255	1.030907	1.061809	1.020594	1.022068	1.023636	1.05886	1.04667	1.031436	1.088414	1.057938	1.056786	1.070799	1.0041118	1.049095	1.084583	1.03578	1.074763	1.047641	1.033788	1.069536	1.057672	1.056546	1.0069259	1.046937	1.0577
47.74		1.029892	0.9901624	1.042406	1.014496	1.011656	1.049576	1.045616	1.075398	1.052009	1.074202	1.035867	1.0091232	1.028229	1.038274	1.031056	1.029937	1.053538	0.987074	1.063473	1.086303	1.056018	0.9981954	1.047319	0.9980007	0.962929	0.9978521	1.053895	1.085786	1.079584
47.75		1.030273	1.026598	1.029244	1.049207	1.038692	1.025575	1.024959	1.045269	1.061145	1.030906	1.061095	1.031189	1.036771	0.98343	1.090248	1.023806	1.063703	1.070561	1.08397	1.05622	0.978757	1.048243	1.057116	1.067833	1.04979	1.042629	1.070648	1.067728	1.022695
47.76		1.047296	1.05965	1.075253	1.013859	1.051053	1.06417	1.04555	1.0495	1.051366	1.09	1.032964	1.043337	1.034013	1.051484	1.02194	1.0059179	0.988405	1.04743	1.045767	1.035668	1.067973	1.028693	1.063045	1.059122	1.016463	1.027159	1.043414	1.052909	1.069454
47.77		1.024916	1.029147	1.041111	1.025207	1.064441	1.036929	1.06614	1.020485	1.0000546	1.035539	1.037637	0.987912	1.02552	1.033063	1.13122	1.00048568	0.989678	1.070413	1.032465	1.064028	1.00077731	1.0041091	0.968912	1.026393	1.073766	0.983872	0.9933699	0.9960513	1.042581
47.78		0.981309	1.012965	1.019693	1.018517	1.007515	1.048192	1.026754	1.037826	0.97537	1.028079	0.970508	0.987951	0.9916764	1.07978	1.019538	1.033706	1.045128	0.9901271	1.0033626	1.068188	0.987256	0.995736	0.963868	1.032656	1.021589	1.023764	1.039546	1.022761	1.013681
47.79		1.060788	1.024272	1.027704	1.030406	1.023864	1.040643	1.023165	1.004759	1.054009	1.085881	1.027483	1.063636	1.035518	1.0045983	1.099042	1.014285	1.039608	1.024024	1.046443	1.089983	1.090498	0.993517	1.10533	1.043993	1.028172	1.011523	1.030434	1.045863	1.043098
47.8		1.04373	1.011393	1.046127	1.05766	1.028721	1.0044583	1.046261	1.017923	1.027383	1.0060357	1.042431	1.0025079	1.071967	1.0093004	1.07307	1.056088	1.032081	1.038001	1.020669	1.024642	1.036556	1.022958	1.034823	1.049282	1.058694	1.078237	1.041501	1.024357	1.07603
47.81		1.013468	1.044374	1.052974	1.021226	1.059673	1.018476	1.041763	1.077933	0.9952681	1.076738	1.012026	1.066631	1.03339	1.054315	1.05976	1.052075	1.039737	1.071962	1.059631	1.096893	1.055072	1.050181	0.983626	1.065892	1.027764	1.026095	1.058665	1.12315	1.006026
47.82		1.056448	0.966383	1.034211	1.049485	1.047383	1.020342	1.036849	1.034852	1.025213	1.016098	1.036313	0.980154	1.013485	1.042874	0.9936952	1.070727	1.010468	1.021041	1.041368	0.987481	0.9959312	1.037885	1.065506	1.05612	1.085383	1.015917	1.063805	0.9952752	0.99980666
47.83		1.015232	1.0072828	1.014266	1.020118	1.066918	1.061804	1.024208	1.065109	1.065091	1.040733	1.015786	0.9901883	1.04725	1.054271	1.039322	1.059955	1.042807	1.024036	1.064429	1.050151	1.044442	1.041568	0.9930299	0.9963762	1.065654	1.044812	1.084071	1.034382	1.10969
47.84		1.064188	1.056137	1.042212	1.042165	1.0010224	1.0067162	1.060208	1.042617	1.023747	1.040275	1.047473	1.0062555	1.044502	1.068274	1.053972	1.015819	1.028378	1.02706	0.99971013	1.03726	1.060579	1.062361	1.01032	1.050518	1.0459	1.033204	0.972639	1.030164	1.0076956
47.85		0.9970461	0.9906702	1.01717	1.0060241	1.051836	0.988622	1.057558	1.015058	1.0012013	1.071264	0.9925452	0.9929076	0.986626	1.012424	1.092782	1.028119	1.037024	1.016154	1.041937	1.058799	1.025183	1.064491	1.038122	1.026798	1.080044	1.036974	1.016617	1.04178	0.984929
47.86		1.053892	1.064864	1.019187	0.988783	1.034131	1.014694	1.033308	1.0071754	1.015804	1.01962	1.051774	1.047406	1.0075019	1.070087	1.011751	1.0039737	1.029063	1.049945	1.041111	1.075043	1.037738	0.9908545	1.0034428	0.988407	1.035965	1.034955	1.028095	1.042048	1.047287
47.87		1.066158	1.039877	1.057802	1.053265	1.019471	1.011955	1.044283	1.031304	1.023622	1.077287	1.090845	0.9953832	1.058436	1.067129	0.975084	1.020335	1.0069144	1.082792	1.0067649	1.053822	1.031107	1.020254	0.9975828	1.018653	1.10101	1.049983	1.078013	0.9906021	1.053615
47.88		1.0111	1.052895	1.078204	1.078016	1.028378	1.042155	1.053748	1.03084	1.054401	1.060397	1.035143	1.010837	1.071871	1.052244	1.053767	1.089715	0.974519	1.036537	1.038664	1.080107	1.041514	1.04331	1.053241	1.013215	1.049984	1.055488	1.080835	1.11404	1.037323
47.89		1.033635	1.044954	0.9912839	1.059999	1.024149	0.99987034	1.08666	1.048372	1.031417	1.042861	1.074888	1.036367	0.987294	1.027111	1.081429	1.060054	1.066752	1.074742	1.011946	1.050573	1.058692	1.036323	1.022001	1.024158	1.02282	1.020466	1.023387	1.059613	1.044194
47.9		1.075589	1.070132	1.0085114	0.9984169	1.028836	1.03712	1.028889	1.001579	1.012083	1.071462	1.053572	1.046703	1.096778	1.065884	1.039673	1.032201	1.10456	1.041438	1.010129	1.071665	1.038067	1.045592	1.057039	1.035024	1.011658	0.99966923	1.033003	1.034066	1.031483
47.91		1.057405	0.9916595	1.014041	1.07863	1.051139	1.0176	1.058518	1.03723	1.051707	1.030646	0.9922466	0.979929	1.046809	1.080235	1.096998	1.053497	1.038307	1.026862	1.044401	1.065133	1.043062	1.04366	1.02977	1.027591	1.034193	1.046582	1.039667	1.048512	1.038715
47.92		1.07357	1.044189	1.083342	1.047705	1.085373	1.040002	1.065543	1.030062	1.022455	1.013333	1.027978	1.021488	1.0075403	1.013893	1.057767	1.071914	1.011633	1.080728	1.069435	1.055425	0.9933324	1.083236	1.10985	1.068653	1.056294	1.084149	1.074278	1.053253	1.033224
47.93		0.986916	1.045252	1.031761	1.067598	1.046709	1.06971	1.045624	1.022843	1.076734	1.035769	0.9949839	1.018864	1.092666	1.051397	1.051934	1.082104	0.9961943	1.056489	1.029191	1.0041412	0.987201	1.068289	1.063206	1.013274	1.028246	1.021426	1.024514	0.99970331	1.041361
47.94		1.055571	1.059883	0.99907386	1.019477	1.018386	1.05266	1.069156	1.01861	1.064317	1.059281	1.069665	1.04062	1.062129	1.085452	1.083848	1.053688	1.035157	1.019333	1.085959	1.061635	1.013877	1.027153	1.033988	1.012574	1.12284	1.075044	1.077507	1.094086	1.038763
47.95		1.0004225	1.047064	1.022453	1.075629	1.03735	1.049823	1.058974	1.042208	1.027379	1.024769	1.051054	1.054061	1.10016	1.039247	1.055403	1.039021	1.023433	1.079694	1.0033031	1.023588	1.045511	1.05457	1.028816	1.013349	1.08287	1.024607	1.062691	1.053681	1.02048
47.96		1.036098	1.020753	0.9972227	1.027595	1.0098193	1.033572	1.032198	1.040017	1.074254	1.059931	1.059599	1.085253	1.066035	1.11277	1.11214	1.14617	1.046048	1.053698	1.041017	1.074305	1.091468	1.058299	1.055629	1.079535	1.074354	1.027951	1.026892	1.039917	1.054054
47.97		1.082677	1.076201	1.058161	1.035935	1.050465	1.034244	1.04907	1.010014	0.987963	1.07555	1.057692	1.087135	1.031884	1.069123	1.027451	1.064912	1.022441	1.071845	1.025502	1.077373	1.011028	0.972217	1.036514	1.014577	1.051556	1.051839	1.073902	1.05526	1.027578
47.98		0.996432	1.025992	1.052502	1.078503	0.9979539	1.024796	0.9984632	0.985763	1.030324	1.084084	1.089656	1.044218	1.039285	1.042012	1.076927	1.02412	1.0098705	1.055738	1.023053	1.035633	1.049672	1.056708	1.046807	1.098103	1.075584	1.069614	1.038788	1.050526	1.051805
47.99		1.037209	1.056757	1.025499	1.082137	1.058435	1.057198	1.038061	1.048637	1.033877	1.030011	1.0073051	1.040963	1.068068	1.021529	1.013523	1.027603	1.012124	1.046582	0.969026	1.053255	1.028739	1.032635	1.061347	1.01488	1.10491	1.07411	1.019474	1.024079	1.025957
48		1.022708	1.055021	1.077251	1.041102	1.036305	1.024588	1.014339	1.060786	1.043426	1.069445	1.0052079	1.021019	1.0080063	1.073825	0.9957541	1.10924	0.99981706	1.10518	1.041309	1.034353	0.977665	1.01547	1.032342	1.026478	1.040806	1.096632	1.011541	1.0017157	1.040458
48.01		1.070353	1.034838	0.973533	1.038518	1.06588	0.966689	1.072611	1.0090484	1.011308	1.034814	1.028302	0.984089	1.039004	1.035384	1.0089659	1.074195	1.029088	1.043674	0.984265	1.050006	1.002051	1.097969	1.062015	1.024387	1.056404	1.014351	1.04739	1.045305	1.010534
48.02		1.038083	1.02433	1.043729	1.041649	1.049962	1.034603	1.015564	1.015443	1.01823	1.040612	1.031535	1.024466	1.061761	1.066469	1.025982	1.06449	0.984832	1.043027	1.015206	1.022478	1.014526	1.041213	0.9973049	1.044131	1.010394	1.016407	1.029066	1.11904	0.985184
