Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15
54.72	1.068622	1.058007	1.077958	1.032468	1.061207	1.10397	1.063543	1.063575	0.988498	1.042429	0.976269	1.1333	1.026507	1.060913	1.059865
54.73	1.053146	1.06002	1.07696	1.031566	1.046256	1.046405	1.0471	0.997642	1.018352	1.11285	1.040155	1.08844	1.083741	1.082536	1.011271
54.74	1.04876	1.051061	1.020509	1.069786	1.044284	1.022759	1.094162	1.077164	1.059072	0.9983988	1.010065	1.021161	1.035722	1.054723	1.013943
54.75	1.032505	1.046483	1.031632	1.065919	1.064428	1.070466	1.058296	1.040805	1.088735	1.036969	1.013795	1.053688	1.096449	1.051253	0.9929925
54.76	1.060896	1.088239	1.036091	1.078781	1.0713	1.17338	1.079444	0.977501	1.073398	1.041545	1.012768	0.987183	1.082034	1.00016124	1.035458
54.77	1.034498	1.071586	1.038248	1.027477	1.053266	1.03272	1.093555	1.0031555	0.9922802	0.96629	1.087144	0.975151	1.033641	1.05873	1.018386
54.78	1.045512	1.071357	1.054989	1.013272	1.087194	1.048806	0.948389	1.024056	1.087098	1.046596	1.038355	1.025945	1.043333	1.067031	1.026837
54.79	1.059226	1.041452	1.060846	1.084078	1.068856	1.46858	1.039899	1.039793	1.036018	0.977109	1.065436	1.033806	1.017776	1.049438	1.050105
54.8	1.025944	1.058617	1.019486	1.030097	1.10161	1.36411	1.012938	0.986255	1.038647	0.9957735	1.031423	0.953417	1.099044	1.074527	1.024747
54.81	1.04916	1.060234	1.012589	1.032192	1.1208	1.57163	1.061179	0.984381	1.14617	1.063026	1.063033	1.024547	1.040279	1.062636	1.020343
54.82	1.032192	1.066963	1.033271	1.029333	0.988798	1.39063	1.034575	1.042738	0.9928455	1.024902	1.07589	0.9922882	1.038792	0.9911004	1.042676
54.83	1.046939	1.085438	1.028858	1.033803	1.067833	1.25292	1.089112	1.043734	1.022376	1.0017558	1.07227	1.043493	1.0074437	1.13004	0.958588
54.84	1.035985	1.067657	1.055945	1.029183	1.0082318	1.18324	0.99918042	0.983184	1.00097713	1.012223	1.020644	0.9986713	1.01284	1.009324	0.967844
54.85	1.043886	1.03222	1.037781	1.047136	1.056099	1.15712	1.033392	0.9914966	1.0052818	1.047268	1.098528	1.054955	1.11477	1.000051813	1.0736
54.86	1.019713	1.074663	1.092708	1.050555	0.972129	1.11041	1.035284	1.045251	1.022989	1.051897	1.045294	1.041038	1.0011596	1.053113	1.0833
54.87	1.034336	1.040901	1.071307	1.035144	1.026101	1.080669	1.054138	1.012307	1.098597	1.0020522	0.98569	1.0028478	0.9973237	1.024321	0.95962
54.88	1.029472	1.023552	1.084147	1.038193	0.999961168	1.060115	1.054734	0.998452	1.015539	1.051688	1.06496	0.961183	0.9903268	1.047971	1.082569
54.89	1.015871	1.026958	1.055868	1.026482	1.075573	1.18174	0.978248	1.0063976	1.029875	1.00405	1.012662	1.0079426	1.040971	0.973139	1.050138
54.9	1.046135	1.038887	1.042352	1.035517	1.056445	1.053757	1.033826	1.038353	1.0073198	1.023266	1.0099482	0.9973384	1.020958	1.045243	0.988931
54.91	1.0038056	1.0241	1.061374	1.0401	1.0084857	1.053306	1.025534	0.9944917	1.025017	1.075663	1.016261	0.9989897	1.0155	1.010435	1.12422
54.92	1.041256	1.057401	1.08906	1.035826	0.9943247	1.046344	1.014825	1.039959	1.048737	1.064767	1.057639	0.9981329	1.025786	1.03946	1.045983
54.93	1.041616	1.068345	1.059589	1.051697	0.971177	1.02783	1.040772	1.03542	1.058703	0.97224	0.974835	0.986597	1.031429	0.9987763	1.052561
54.94	1.035263	1.063434	1.055873	1.015784	1.0274	1.077306	1.073314	1.065574	1.038381	0.9951419	1.01281	1.04723	1.035925	1.11646	0.9953957
54.95	1.067074	1.04552	1.094857	1.038586	1.038511	1.049568	1.034891	1.07122	1.0057073	1.0022045	0.9928647	1.11933	1.0058522	1.027978	1.071985
54.96	1.029039	1.031022	1.060077	1.015828	1.081555	1.12275	1.005531	1.010933	1.067141	1.069731	1.012352	1.000056247	1.04775	1.033762	1.023968
54.97	1.030519	1.046608	1.0058371	1.028927	1.054506	1.085403	1.011297	1.0049322	1.0038122	1.017718	0.986801	0.946124	1.03742	0.9985965	1.0058877
54.98	1.016199	1.04732	1.077674	1.023967	1.043122	0.954547	1.093417	1.0033759	1.067796	1.025909	1.036451	1.0066546	1.092843	1.05083	1.038789
54.99	1.054495	1.017568	1.026835	1.036508	1.039689	1.084984	0.948333	0.9938288	1.036385	1.077266	1.035453	1.09303	1.018885	1.037574	1.0094168
55	1.031236	1.078994	1.02381	1.029523	1.034495	0.9977729	1.018505	1.062323	1.01784	1.037858	1.055594	1.024148	1.016442	1.071026	0.9968481
55.01	1.046911	1.038834	1.069585	1.034763	1.067561	1.012752	1.054448	1.051343	1.11124	1.014388	1.038407	0.9944494	1.071126	1.023658	1.057762
55.02	1.023401	1.056533	1.033743	1.046598	1.10134	1.01216	1.014019	1.050497	1.11752	0.970606	1.033172	1.014945	1.029673	1.07179	1.065983
55.03	1.023674	1.0474	1.057183	1.023948	1.073115	1.083051	1.024331	1.020302	1.035972	0.985755	1.016542	1.0066015	1.037022	1.012849	0.988194
55.04	1.04695	1.042159	1.090385	1.046915	1.083902	1.11866	1.02213	0.9921049	1.096686	1.038084	1.015468	0.971107	0.9954052	1.039971	1.047975
55.05	1.042235	1.044972	0.994347	1.082185	1.03871	1.054474	0.958965	1.098355	1.046505	1.041241	1.06164	1.022758	1.083754	1.011834	1.022988
55.06	1.052574	1.039422	1.029693	1.070441	1.019033	1.0052781	0.9939085	1.015316	1.020352	1.0042883	1.094857	1.019092	1.0297	1.073499	1.03928
55.07	1.027519	1.086597	1.045769	1.019423	1.042743	1.063309	1.070839	1.046941	1.0098309	1.040662	1.053368	1.015641	0.984476	1.037649	1.065864
55.08	1.032292	1.054694	1.012649	1.024224	1.043129	1.011315	1.04637	1.042022	1.015063	1.031723	0.965365	0.985392	1.018122	1.10051	1.036831
55.09	1.027232	1.059199	1.039699	1.037975	1.054649	1.042149	1.027635	1.0091175	1.028939	0.988458	0.962328	1.0034833	1.013588	0.988827	1.083718
55.1	1.015626	1.040363	1.033421	1.04109	1.074681	1.030127	1.10353	1.0085223	1.074725	0.988009	0.970553	0.960139	1.012046	1.032434	1.063583
55.11	1.031751	1.035863	1.050941	1.024932	1.039655	1.051692	0.973438	1.0088821	1.060491	0.935948	1.084156	1.034646	1.084816	1.035521	0.962545
55.12	1.019907	1.035881	1.022629	1.023802	1.024928	1.073697	1.066017	1.043125	1.074856	1.075697	1.010827	1.045675	1.015598	1.027316	1.053417
55.13	1.04215	1.056092	1.0099386	1.033348	1.022394	1.11955	1.047371	0.984942	1.10403	1.015882	1.033989	1.015106	1.017099	1.064472	1.017196
55.14	1.046098	1.042605	1.020672	1.016461	1.060718	0.976906	1.062969	1.017631	1.058235	1.070403	1.025012	1.049335	1.035045	1.058869	1.03409
55.15	1.027179	1.026066	1.0057557	1.03338	1.032661	0.9886	1.050001	1.08936	1.033887	0.99964733	0.963298	0.979364	1.0022598	1.038868	1.039173
55.16	1.040183	1.044787	1.045879	1.047315	1.072452	1.05263	0.983838	1.051208	1.035585	1.0049486	0.959896	1.04746	1.02385	0.970736	1.0083408
55.17	1.02102	1.034722	1.044738	1.045056	1.0029121	0.978569	1.036832	1.062676	0.9982138	1.040318	1.029738	1.034516	0.9903198	1.05988	0.968924
55.18	1.041156	1.003737	1.038733	1.014696	1.036841	1.011289	1.094135	1.060492	0.950767	0.918986	1.0099075	0.9966546	0.905033	1.0021441	1.026326
55.19	1.055061	1.051473	1.023787	1.019087	0.986887	1.047687	1.0080898	1.054499	1.040587	1.025973	0.99954039	1.043864	1.099381	1.060872	1.030119
55.2	1.058041	1.049565	1.040521	1.023963	1.068279	1.07444	1.032539	1.023599	1.019075	1.087047	1.016632	1.093492	1.060232	0.984041	1.007287
55.21	1.025876	1.063079	1.010681	1.012757	0.9957137	1.027026	1.04791	1.0093788	1.032266	1.066554	1.0025208	1.14377	1.023025	1.065862	1.024839
55.22	1.050586	1.10002	1.0073842	1.019615	1.12839	1.0095103	1.031459	0.975423	1.025306	1.035711	1.028417	1.14173	1.1043	1.099763	1.012495
55.23	1.049925	1.041368	1.047002	1.052532	1.033327	0.934436	1.10523	1.072969	1.03988	1.013771	0.9975442	1.088143	1.021741	1.067817	1.018601
55.24	1.035643	1.051699	0.9994717	0.9976683	1.054266	0.9967314	0.98247	1.031216	1.0090642	0.9979795	0.9977317	1.28928	0.962089	0.9966735	0.997052
55.25	1.018788	1.043765	1.01468	1.045354	0.985045	1.017674	1.10921	1.036657	1.039423	0.9946106	1.076542	1.18222	1.0094115	0.984472	1.038467
55.26	1.035994	1.011063	1.022538	1.0074558	1.036601	1.01268	0.946334	1.0041945	1.049994	1.01517	1.049217	1.084817	1.046697	1.033165	0.9915184
55.27	1.016985	1.0621	1.030299	1.0025158	1.013129	1.033939	1.042426	1.041458	1.0098648	1.014615	1.11476	1.1115	1.0087514	1.11039	1.043678
55.28	1.035048	1.029003	1.054025	1.017157	1.025996	1.034292	1.0090177	1.053516	1.0089769	1.014356	1.017858	1.043201	1.037696	1.1727	1.038421
55.29	1.024983	1.050484	1.026294	1.037082	1.057165	1.039276	1.056112	0.976983	1.023351	0.99931153	0.978882	1.058024	1.042844	1.087823	1.063497
55.3	1.024831	1.038995	1.098273	0.989407	1.050031	1.051827	1.082598	1.078717	1.028691	0.9917177	0.961238	1.11462	1.046979	1.035654	1.062102
55.31	1.030079	1.07773	1.040517	1.062022	1.047438	1.05376	1.084795	1.064557	1.023113	1.0092695	1.033352	1.12359	1.10602	1.083891	1.036146
55.32	1.014607	1.032608	1.061751	1.020811	1.051884	1.14438	1.036302	1.038543	1.090113	0.977336	1.023651	1.0020156	1.0084615	1.020119	0.9924851
55.33	1.0081865	1.067333	1.037726	0.986093	1.046336	1.14111	1.01231	1.025503	1.043581	0.9903202	1.06642	1.024273	0.96585	1.016742	0.960881
55.34	1.040763	1.071327	1.063823	1.071303	1.052412	1.093499	1.076333	0.958621	1.086627	1.0097383	1.10841	1.055805	1.076529	1.0012735	1.038455
55.35	1.029128	1.027038	1.017445	1.036692	1.01786	1.073607	0.987011	1.01208	1.012903	1.045162	1.083791	0.960163	1.027514	1.095466	1.058659
55.36	1.025126	1.02454	1.053062	1.04474	1.018152	1.11462	0.9931822	1.033217	1.033541	0.9982306	0.941949	1.06131	0.986049	1.0056733	1.023935
55.37	1.014279	1.038623	1.025977	1.051586	0.9977061	1.06358	0.9956535	1.0032511	1.038374	1.032418	1.055791	0.946998	1.032522	1.050771	0.994994
55.38	1.047214	1.026821	1.015693	1.033909	0.981658	0.966982	1.02256	0.989414	1.016419	1.035117	1.035767	0.98866	1.053087	1.089514	0.9957858
55.39	1.025538	1.0073084	0.9915419	1.037804	1.067513	1.034357	0.926028	1.049403	1.013013	1.015215	0.982522	0.987866	1.01778	1.049543	0.9935645
55.4	1.17248	1.036698	0.9949098	1.086744	1.079845	1.10486	1.0082985	1.14109	1.086693	1.0070209	1.04084	1.093562	1.055733	1.017315	1.04101
55.41	1.16503	1.051137	1.065566	1.063573	0.9971034	1.048259	0.974747	1.15716	1.019276	0.96444	1.046444	1.011816	1.013572	0.966757	0.923505
55.42	1.17706	1.074054	1.03046	1.07476	1.0065988	0.9937544	1.065672	1.090453	1.036979	1.06324	1.047842	1.10373	1.087371	0.9925472	1.03378
55.43	1.10545	1.052413	1.014701	1.044241	1.056962	0.987999	1.027525	1.12335	1.064779	1.059034	1.013032	1.16013	1.0099171	0.953406	1.056197
55.44	1.096457	1.064054	1.015199	1.07115	1.044287	0.986056	0.986565	1.12231	1.041128	1.031035	1.055642	0.989399	0.974195	1.0767	1.03018
55.45	1.077339	1.03268	1.033608	1.078899	1.036912	1.025787	1.081368	1.077823	1.030967	1.012997	1.061927	1.013572	1.057787	1.082629	1.047464
55.46	1.072929	1.043977	1.022041	1.040213	1.05093	1.078997	1.12162	1.058084	1.029296	1.0045232	1.027554	1.047881	1.097586	1.05402	1.032774
55.47	1.049856	1.054263	1.028598	1.037337	1.039646	1.040614	1.0056856	1.011735	1.0162	1.010437	1.041445	1.025244	1.02003	1.04008	0.986814
55.48	1.027112	1.029522	1.015196	1.041265	0.937058	1.030982	1.033146	1.12111	1.080777	1.0071044	1.054951	1.031738	1.028162	1.024384	1.028852
55.49	1.026291	1.048042	0.97285	1.047638	1.025604	1.055731	0.965013	1.069525	1.036133	1.016683	1.036238	1.15426	1.045278	0.936849	1.0030841
55.5	1.05349	1.083585	1.017859	1.028952	1.034436	1.045411	0.9914738	1.076782	1.081209	1.0077225	1.015164	1.061194	1.078861	1.071377	1.00075379
55.51	1.066671	1.049277	1.037093	1.0056739	1.21449	1.00080744	1.072582	1.019678	1.031197	1.050022	1.045968	1.073052	1.045647	0.9962671	1.013378
55.52	1.039349	1.080419	1.01719	1.0099196	1.12643	1.074729	1.025494	1.088811	1.092174	1.061122	1.036647	1.055146	1.041862	0.973208	0.986768
55.53	1.033217	1.062544	1.018526	1.022295	1.13489	1.046142	1.0061007	1.092	1.039112	0.9963265	0.980917	1.054598	1.011536	1.020666	0.949437
55.54	1.03734	1.054765	1.026431	1.065235	1.14155	1.0088719	1.061686	1.045871	1.092504	1.018693	1.069583	1.026037	1.020059	0.975317	1.046779
55.55	1.036653	1.038391	1.010637	1.042099	1.048469	1.020227	1.075724	1.023258	1.1163	1.13506	1.05573	1.051996	0.950099	1.023514	1.037444
55.56	1.026637	1.02011	1.0262	1.021819	1.053674	0.9911262	0.970338	0.9908727	1.034565	0.969497	0.975819	1.043015	1.067175	1.0016944	1.075358
55.57	1.025539	1.045813	0.9973883	1.049006	1.032832	1.02566	1.045883	1.035008	1.034092	1.0082463	1.099203	1.085553	1.10985	1.0050961	0.99953413
55.58	1.062384	1.033177	0.967394	1.018576	1.025382	1.0053941	1.03294	1.018348	1.044405	1.075693	1.0077779	1.055965	1.086735	1.037883	0.938192
55.59	1.027907	1.034275	0.9958269	1.045055	1.069712	0.992472	1.023992	1.049214	1.030137	1.020512	0.972792	0.9981663	0.943324	1.078429	1.067144
55.6	1.023604	1.047254	0.9973266	1.03445	1.027886	0.972967	1.033648	1.0021068	1.01909	0.981477	1.013466	1.055145	0.9981694	1.011374	1.021986
55.61	1.057348	1.029922	1.028912	1.031555	0.9979723	1.002318	1.056953	0.9964375	1.060203	1.030868	1.076275	1.038433	1.012064	1.014042	1.033789
55.62	1.013448	1.056944	1.020298	1.049203	1.026616	1.032061	1.027411	0.9913292	1.025848	0.9905176	1.022087	0.952488	1.04445	1.019432	0.968027
55.63	1.032757	1.045498	1.050568	1.017449	1.023952	1.01147	1.078559	1.029979	1.1012	1.052977	1.074165	1.010302	1.019673	1.0075505	1.022245
55.64	1.049647	1.024509	1.038071	1.021372	1.056342	1.059613	0.9940077	1.025043	0.962279	0.9925988	1.033518	1.0054492	1.053599	0.986888	1.033849
55.65	1.054317	1.015923	1.011082	1.027922	1.045397	1.058393	0.9960221	0.9905012	1.019886	1.0017104	1.038672	1.027032	1.029549	1.003194	1.026242
55.66	1.050493	1.035815	1.021137	1.037168	1.1163	1.015888	1.043693	1.042129	1.13722	1.0043282	1.041323	1.030777	1.030539	0.9955564	1.028856
55.67	1.015484	1.097134	1.064499	1.01121	1.033065	1.051042	0.9979671	1.015414	1.025478	0.984341	1.046067	1.08669	1.054061	1.024494	0.974304
55.68	1.022055	1.043527	0.98627	1.018321	1.14206	1.049708	1.027402	1.018853	1.011848	0.979485	0.935666	1.051475	1.060495	1.0039975	1.037237
55.69	1.054025	1.050777	0.980041	1.03251	1.065808	1.26144	1.014605	1.078787	1.056144	1.030989	1.042062	1.086744	1.0068807	1.10935	1.018836
55.7	1.027572	1.068969	1.0061279	1.028058	1.056331	1.3944	1.066177	1.028668	1.033708	1.022699	0.989024	1.090226	1.0073101	0.9981002	1.039604
55.71	1.03633	1.030421	1.018375	1.044105	1.043553	1.18172	1.02183	0.9929014	1.029617	1.060737	1.019812	1.055297	1.023869	1.057377	1.030518
55.72	1.020661	1.032987	1.0087861	1.022008	1.039644	1.13729	1.044757	0.977939	1.053389	0.986038	1.035449	0.982068	0.945958	1.034005	1.047573
55.73	1.0091808	1.038456	1.030805	1.018475	0.9956977	1.2462	1.090383	0.954432	1.042737	1.030886	1.085694	1.015481	1.062891	1.090549	1.044182
55.74	1.041707	1.057228	1.0070402	1.040487	1.057793	1.22085	1.031468	1.12747	1.023256	1.041164	1.031384	1.021464	1.012997	0.9973985	1.06091
55.75	1.035125	1.022782	1.039882	1.022741	1.032892	1.088924	0.964401	1.015564	1.0012739	1.071397	1.013316	1.015915	1.051162	0.980403	0.9926486
55.76	1.030397	1.048722	1.036667	1.017411	1.032965	1.1749	1.068388	1.01474	1.0019816	0.9921585	1.0022647	1.025146	1.033031	1.046578	1.03311
55.77	1.044685	1.080382	1.047464	1.011759	1.11794	1.12565	1.077342	1.012228	1.066617	0.9949263	1.063883	1.024383	1.013193	1.017678	1.049293
55.78	1.021972	1.059835	1.039761	1.018888	0.9959486	1.098387	0.966121	1.020242	1.048593	1.062009	1.045978	1.043586	1.048132	1.056504	1.057992
55.79	1.00057089	1.026274	1.0040358	0.9967714	1.0063908	1.060239	1.028505	1.053106	1.040165	1.02542	1.061121	1.048855	0.974162	0.9976315	0.967913
55.8	1.043029	1.048726	1.046628	1.0082265	1.088505	1.033452	1.011556	1.064252	1.030876	1.11142	1.034913	1.074547	1.0015486	1.065874	1.0055914
55.81	1.028392	1.02736	1.045616	1.0076702	1.032116	1.04568	0.9950021	1.069806	1.045788	1.035037	1.066383	1.0093462	0.980684	1.023146	1.071885
55.82	1.031504	1.041261	1.0015187	1.037645	1.0096384	1.053802	1.11286	1.096632	1.039639	1.058559	1.60117	1.08821	1.0097646	1.050374	1.031198
55.83	1.0097216	0.9913387	1.011724	1.016265	0.9978096	1.017916	1.020773	1.017237	1.003896	1.023997	1.39339	0.973539	1.028975	1.054857	0.989909
55.84	1.01394	1.085745	1.01606	1.031657	0.942239	0.9979175	1.0039527	1.036937	0.95105	1.024558	1.35941	1.018941	0.970848	1.016681	0.976742
55.85	1.01464	1.038618	0.98517	1.026721	1.029684	1.057632	1.072015	1.048645	1.020341	1.034959	1.17662	0.96323	1.012734	1.062467	1.024767
55.86	1.025858	1.066658	1.036667	1.01754	1.11766	1.086865	1.026363	1.049744	1.040063	1.053729	1.20323	1.093435	1.019899	1.021931	0.981412
55.87	1.026996	1.058937	1.010283	1.021956	1.061183	1.051274	1.015748	1.044928	1.0096151	1.018219	1.20306	0.9974743	1.064732	0.984227	1.051656
55.88	1.0088276	1.041353	1.017716	1.023389	1.0021155	1.015239	1.036706	1.03007	1.01243	1.023448	1.095895	1.0078426	0.989284	1.032915	0.9921893
55.89	1.038888	1.051506	1.04156	1.024024	1.099327	0.973195	1.10454	0.976601	1.02721	0.988825	1.10002	1.0317	0.9981002	1.043641	0.9930181
55.9	1.013696	1.05642	1.048541	1.046397	1.10429	1.030678	1.032219	0.98758	1.059142	0.9980575	1.097647	1.081775	1.0089304	1.032544	1.060105
55.91	1.010174	0.989668	1.034191	0.9965202	1.079896	1.045097	0.977331	1.0051308	1.027216	0.962191	1.036263	1.041995	0.977197	1.033943	1.024879
55.92	1.040567	1.058616	1.03442	1.025695	1.024547	1.031524	1.02718	0.99978505	1.054172	1.01591	0.960604	1.018034	1.09778	1.011712	0.971859
55.93	1.014292	1.029541	0.9934405	1.01555	1.063751	1.24829	1.02994	0.9968946	1.060428	1.052912	1.12287	1.043176	1.0093235	0.9931062	1.045214
55.94	1.033087	1.066043	1.018167	1.024151	1.0096176	1.14292	1.013163	1.1103	1.052375	1.021928	0.9947775	1.058654	1.013506	1.062477	0.983091
55.95	1.036854	1.023476	1.017026	1.019701	1.023091	1.12147	1.063673	1.24979	1.017447	1.044948	1.093127	1.25355	1.080376	1.036418	1.041917
55.96	1.030653	1.019929	1.031139	1.023037	1.028794	1.085628	0.984687	1.097303	1.059881	1.015262	1.06254	1.17587	1.028305	1.025717	0.99841
55.97	1.037907	1.050782	1.020225	1.030225	1.0061758	1.094118	1.0061414	1.086406	1.025336	0.97064	1.05993	1.14885	0.9910044	0.985453	1.037509
55.98	1.018248	1.02165	1.0085902	1.03654	1.040427	1.0024024	1.010563	1.080644	1.11202	1.011546	1.044908	1.13139	1.0082577	0.9910392	1.034902
55.99	0.9967671	1.046665	1.03817	1.0046144	1.058388	1.013102	1.0051103	1.0063171	1.033887	0.988952	1.12031	1.020344	0.970805	1.016396	1.013743
56	1.027604	1.017307	1.0025165	1.023888	1.051907	1.023254	0.9915836	1.031104	1.0012911	1.033235	1.048872	1.030398	1.015045	1.080029	1.0063761
56.01	0.9902008	1.031744	1.046329	1.027312	0.96155	1.076394	1.028481	0.974366	1.022598	1.022059	0.9932602	1.089974	1.012439	1.059724	0.975114
56.02	1.018192	1.074223	1.052454	1.065404	1.0071661	1.096524	1.015671	1.027196	1.079304	0.982489	1.018849	1.060627	1.0064932	0.962927	1.0089606
56.03	1.023612	1.0344	1.017793	1.02678	0.9968587	1.014133	0.975021	1.040054	1.032581	1.065753	0.969477	1.049779	1.011873	1.04704	1.067505
56.04	1.01324	1.038006	1.032552	1.014064	0.967037	0.9970011	1.10838	1.035551	1.0060358	1.04389	1.026628	0.989474	0.9966003	1.022179	1.010742
56.05	0.9967783	1.0082816	1.045866	1.018802	1.0055961	1.0093913	1.03246	1.024749	0.997328	1.094989	0.947987	0.982264	1.005796	0.963335	1.055013
56.06	1.032275	1.037916	1.026538	1.051431	0.952779	0.9929676	1.051298	1.030028	1.047328	1.0078569	1.10188	1.1139	1.021877	1.043954	1.080824
56.07	1.017885	1.012771	0.977208	1.036094	1.044968	1.040933	1.027226	1.025621	1.073898	1.056996	0.959575	1.16913	0.984634	0.986162	1.029491
56.08	1.023483	1.0079766	1.055865	1.014006	1.00084894	1.053731	1.030974	1.047341	1.056072	1.034855	1.0096318	1.048305	1.033251	1.0055049	1.0097371
56.09	1.045301	1.02117	1.021687	1.043522	0.966831	1.056736	1.046454	0.9918506	1.0026834	1.024626	1.030411	1.091734	0.966678	1.08358	0.985698
56.1	1.032557	1.042602	0.9997016	1.021358	1.031402	1.039984	1.041265	1.062122	1.013027	0.989836	1.0050516	1.08579	1.084654	1.023695	1.026048
56.11	1.016698	1.064561	1.038663	1.018196	1.069918	1.044307	1.025435	1.35152	1.063936	1.0067337	1.038455	0.974801	1.021271	1.051991	1.021969
56.12	1.04882	1.046258	1.036867	1.0042902	1.055812	1.033463	1.021186	1.20531	1.020645	0.966717	1.0073304	1.026782	0.965099	1.057411	1.047596
56.13	1.02663	1.074054	1.021732	1.041802	1.049843	1.023353	0.978679	1.17621	1.038873	1.017139	1.048847	0.9978429	1.023833	1.071508	1.00021013
56.14	0.99961283	1.03674	1.047927	1.027606	0.9926248	1.0041146	1.0034357	1.17268	1.086896	1.027018	0.927614	1.057984	1.035239	1.0010331	1.060189
56.15	1.028379	1.066984	1.028892	1.062936	1.018931	1.010706	1.11787	1.057132	1.043696	1.010648	1.084691	1.053155	1.067395	1.067133	1.046653
56.16	1.014523	1.037093	1.012016	1.046835	1.024556	1.0043479	1.0029966	1.13423	1.056182	0.957689	1.04516	1.042794	0.983308	1.036419	1.01503
56.17	1.027685	1.032824	0.9940841	1.030689	1.033427	0.950497	1.051766	1.037772	0.995261	1.034802	1.031353	1.06911	0.960366	0.979828	0.966979
56.18	1.029292	1.0753	1.031839	1.024657	1.052325	0.982341	1.078977	1.059573	1.031114	1.057405	0.96857	1.0024911	1.045061	0.984597	1.028698
56.19	1.037298	1.027534	0.984526	1.013672	0.972287	1.10586	0.996702	0.973556	0.925434	1.029722	1.081158	1.044311	0.989496	1.017921	0.9957124
56.2	1.057327	1.059435	1.0021184	1.027438	1.065002	1.071156	0.988738	1.083023	1.024615	1.029689	1.03611	0.9941721	1.079081	1.14482	1.014142
56.21	1.050018	1.023429	1.015959	1.018206	1.020621	1.028556	1.0055975	0.9942298	1.0074277	0.9907241	0.9939929	1.0052846	1.030896	1.010795	1.0014696
