Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10
119.76	1.031112	1.031437	1.019262	1.042359	1.042362	1.051228	1.020565	1.0013647	1.018147	0.954174
119.77	1.027499	1.069091	1.030058	1.036893	1.01632	1.00041891	1.035601	1.076142	1.038178	1.0177
119.78	1.039563	1.026315	1.022485	1.045912	1.027428	1.037583	1.031973	1.074618	1.067451	1.09299
119.79	1.01647	1.0078469	1.075403	1.041423	1.046681	1.055845	1.022621	1.019396	1.034643	1.037545
119.8	1.043451	1.017763	1.03667	1.038144	1.002834	1.011762	1.025949	1.042407	1.062798	1.054138
119.81	1.025499	1.027337	1.042061	0.975466	1.042157	1.027437	1.0079931	1.078708	1.072034	0.984927
119.82	1.035215	1.044213	0.976223	1.068097	1.048682	1.0074115	1.074316	1.010805	0.9946878	1.051431
119.83	1.043504	1.057892	1.00043343	1.024577	1.042823	1.0205	1.044705	0.9974707	0.966818	1.085334
119.84	1.040107	1.10503	1.034011	1.080969	1.033177	1.071189	1.059467	1.077496	1.0068794	1.06683
119.85	1.021256	1.064861	1.045148	1.035867	1.062764	1.06141	1.016672	1.069845	1.041192	1.068832
119.86	1.054569	1.094645	1.0097414	1.0487	1.058675	1.028442	1.095069	1.094113	1.063314	1.028148
119.87	1.030069	1.032457	1.033907	1.01022	1.066692	1.096355	1.032154	1.0093417	1.057045	1.0017991
119.88	1.030551	1.031342	1.085852	1.037975	1.050932	0.97308	1.051267	1.064676	1.035148	1.072236
119.89	1.035302	1.044159	1.031618	1.01399	1.019425	1.033807	1.047265	1.040961	1.028623	1.073231
119.9	1.031662	1.080773	1.063691	1.050109	1.035035	1.010645	1.048623	1.053263	1.043678	1.038507
119.91	1.039482	1.059759	1.01408	1.066499	1.032778	1.053875	1.01483	1.0042687	1.073344	1.00094836
119.92	1.048555	1.011074	1.066385	1.04313	1.0056031	1.018572	1.058271	1.00070635	1.045826	1.011675
119.93	1.017433	1.043818	1.012608	1.039154	1.025683	1.02779	1.052747	1.014649	0.9998604	1.11877
119.94	1.082153	1.028891	1.08721	1.06068	1.017718	1.052699	1.084741	1.037728	1.037643	1.050894
119.95	1.04451	1.037397	1.091844	1.044659	1.0348	1.028211	1.040514	1.010322	0.982821	1.036451
119.96	1.039884	1.011897	1.054182	1.041372	1.0043419	1.070827	1.018064	0.970037	1.064334	1.08095
119.97	1.010257	1.043521	1.025972	1.057264	1.1028	1.034274	1.033266	1.051887	1.085522	1.022763
119.98	1.029513	1.032917	0.973257	1.025358	1.048455	0.9966276	1.010363	0.9933967	1.050584	1.066845
119.99	1.023198	1.10092	1.079086	1.02552	1.0014534	1.050974	1.046298	1.00096015	0.969097	1.084203
120	1.024934	0.9938418	1.045799	1.0028495	1.048389	1.055987	1.036441	1.016655	1.020604	0.9986436
120.01	1.048707	1.050411	1.058074	1.058261	1.11513	1.072186	1.056023	1.04032	1.048448	0.9979579
120.02	1.044675	1.047396	1.009007	1.01778	1.043402	1.01464	1.02398	1.042431	1.017239	1.065471
120.03	1.080377	1.042782	1.0092926	1.0093711	1.087265	1.056	0.9992275	1.026006	1.022756	1.060712
120.04	1.041088	1.032319	1.080233	1.039371	1.067092	1.069974	1.039951	1.11161	1.0071349	1.070317
120.05	1.017088	0.997368	0.989704	1.018917	1.027765	1.004365	1.047584	1.013843	1.0043269	0.983382
120.06	1.032319	1.035948	1.068359	0.976012	1.065994	1.040303	1.032521	1.055632	1.0072434	1.016393
120.07	1.048027	1.029354	1.032163	1.0078785	1.057479	1.049026	1.045359	1.017965	1.04095	1.051218
120.08	1.063754	1.025329	1.057594	1.055818	1.042891	1.015639	1.021025	0.996582	0.987505	0.966035
120.09	1.025532	1.020935	1.027653	1.017369	1.061758	1.043854	1.057221	1.056672	1.024807	1.060423
120.1	1.034148	1.023103	1.0072728	1.040633	1.028712	1.039949	1.05411	1.030882	1.052747	1.022481
120.11	1.014231	1.020656	1.03321	0.981679	1.050515	1.058437	1.053582	1.0821	0.969831	0.9960183
120.12	1.052228	1.013677	0.99976105	1.017631	1.053805	1.053635	1.080028	0.99911846	1.056082	1.018028
120.13	1.061261	1.035909	1.029577	1.031065	1.054234	1.014735	1.00077192	1.023239	1.018863	0.941881
120.14	1.021777	1.01054	0.977241	1.043762	1.051647	1.032719	0.981245	1.021754	0.9907889	1.057221
120.15	1.0092897	0.9934763	1.038233	0.996124	1.048032	1.026973	0.9936814	1.08953	1.046302	1.055015
120.16	0.9982075	1.077176	0.971233	1.028279	1.030966	1.035785	1.031466	1.0084714	1.038686	1.011997
120.17	1.0081801	1.050272	1.0011597	1.042381	1.044803	1.013972	1.03674	1.11097	1.082218	0.985254
120.18	1.0042488	1.032512	1.034277	1.096912	1.022632	1.049818	1.021218	1.14163	0.943579	0.9958683
120.19	1.022227	1.013732	1.045038	1.06198	1.032064	1.01685	1.022198	1.13606	0.9960956	1.079026
120.2	1.056064	1.031087	1.051709	1.091462	1.039932	1.056267	1.057888	1.062593	1.01313	1.065749
120.21	1.022508	1.031215	0.9906301	1.043324	1.025765	1.048563	1.0085415	1.13762	1.026174	0.99946715
120.22	1.034659	1.039058	1.098437	1.08821	1.035317	1.027142	1.042407	1.12216	1.000019477	1.017993
120.23	1.048181	1.056594	1.072399	1.10133	1.063023	1.10061	1.054114	1.041312	1.066364	1.056676
120.24	1.032511	1.049732	0.9969088	1.061361	1.037052	1.03662	1.043199	1.085054	1.033054	0.98901
120.25	1.045645	1.025899	1.074394	1.081382	1.032208	1.027742	1.026104	1.077862	1.071502	1.046507
120.26	1.050232	1.0098464	0.9951783	1.04733	1.017266	1.033488	1.033635	1.084097	1.030579	1.049817
120.27	1.054872	1.044207	1.047874	1.053353	1.046898	1.028239	1.071922	1.027378	1.044405	1.016924
120.28	1.064333	1.028623	0.9935059	1.046418	1.0511	1.043969	1.019287	1.072742	1.089951	1.018598
120.29	1.024137	1.030517	1.04457	1.085532	1.091107	1.053318	1.053493	1.051072	1.034384	1.046091
120.3	1.024903	1.041462	1.10508	1.016903	1.060261	1.082004	1.044801	1.083791	1.036344	0.9812
120.31	1.056831	1.024863	1.003103	1.087016	1.016947	1.078085	1.046005	1.084535	1.047044	1.057085
120.32	1.07717	1.046737	1.022834	1.071862	1.070425	1.0097995	1.033542	1.076423	1.075874	1.040401
120.33	1.037851	1.024388	0.9912902	1.057215	1.046866	1.061816	0.997792	1.092974	1.031789	1.033972
120.34	1.018015	0.9948784	1.0097318	1.011606	1.036877	1.063915	1.038012	1.082891	1.054389	1.017515
120.35	1.040607	1.01301	1.021755	1.067001	1.051899	1.029503	1.058711	1.077392	1.040588	1.013203
120.36	1.0020184	1.021262	1.02373	1.021848	0.997048	1.052161	1.091745	1.055795	0.98663	1.015244
120.37	1.036893	1.06084	1.045885	1.035364	1.054127	1.067387	1.045784	1.051987	1.085538	1.057296
120.38	1.028642	1.050335	0.9962431	1.0047177	1.077115	1.0045358	1.072411	1.073027	1.032565	1.064315
120.39	1.040222	1.0076714	1.027954	1.026232	1.020823	1.086971	1.065977	1.016062	1.017258	1.010112
120.4	1.020935	1.026454	1.03948	1.035336	1.037337	1.0070588	1.024987	1.080702	1.07201	1.045483
120.41	1.047665	1.013641	1.037341	1.028785	1.061859	1.078946	1.04553	1.045319	1.13881	1.049857
120.42	1.047192	1.013853	1.047487	1.038998	1.016929	1.020107	1.0026374	1.07465	1.05729	1.028933
120.43	1.042399	1.045587	1.034263	1.054684	1.023434	1.096966	1.1125	1.031824	1.072122	1.027274
120.44	1.040379	1.063051	1.054604	1.024197	1.076216	1.071698	0.9964748	1.012064	1.047773	0.981561
120.45	1.039466	1.086424	1.054107	1.081174	1.053406	1.031694	1.039271	1.0082522	1.11065	1.0092992
120.46	1.043912	1.47853	1.003914	1.033953	1.061561	1.03193	1.073787	1.093319	1.060878	1.021524
120.47	1.038954	1.41772	1.0092412	1.035301	1.0051546	1.025718	1.02985	1.014607	1.0634	1.0089739
120.48	1.022755	1.36053	1.046687	1.07697	1.018568	0.9922063	1.072056	1.0016567	1.050478	0.989407
120.49	1.037222	1.27666	1.023912	1.050965	1.028385	1.062392	1.089449	1.033001	1.069785	1.022912
120.5	1.042249	1.19563	1.032881	1.033804	1.005726	1.025924	1.079209	1.084814	1.031767	1.02528
120.51	1.06782	1.15705	1.056269	1.028522	0.993906	1.026443	0.973941	1.041712	1.079281	1.050021
120.52	1.054611	1.14341	1.044148	1.038271	1.0096671	1.046912	1.0094303	1.038228	1.069346	1.0092308
120.53	1.049112	1.091513	1.045746	1.025772	1.046441	0.9949099	1.0087935	1.0093692	0.9976733	0.9942721
120.54	1.045704	1.10805	1.019358	1.027138	1.011192	1.038284	1.051474	1.035846	1.027301	0.988944
120.55	1.020867	1.070509	0.9943583	1.0011479	1.041007	1.0044999	0.9982609	1.020144	1.0044707	1.059786
120.56	1.044521	1.061885	1.1137	1.042426	1.068568	1.048197	0.9908856	1.044732	1.0056329	1.075342
120.57	1.031236	1.045137	1.026581	1.023808	1.068478	1.071118	0.9915013	1.090323	1.0087488	1.0071796
120.58	1.0076693	1.062613	1.084717	1.062484	1.044218	1.04639	1.055143	1.030017	1.082822	1.031975
120.59	1.023025	1.047172	1.026465	1.02363	1.018344	0.982885	1.0235	1.039511	0.982091	1.010305
120.6	1.029753	1.054611	1.041797	1.016877	1.022447	1.087633	0.980346	1.048258	1.088429	1.037577
120.61	1.0019441	1.06735	0.99862	1.053836	1.053338	1.024661	1.028556	1.019599	1.088141	1.046856
120.62	1.057873	1.04971	1.077909	1.066137	1.076469	1.00061679	1.050166	1.043857	1.054024	1.089367
120.63	1.024593	1.0012069	1.011356	1.052869	1.020826	1.021473	0.939368	1.067498	1.029641	0.974468
120.64	1.034004	1.060571	1.077106	1.0034292	1.053303	0.983713	1.033065	1.064674	1.045739	1.026569
120.65	1.016439	1.015604	1.03914	0.9946802	1.039338	1.019772	1.039243	1.012398	1.022563	1.056472
120.66	1.043571	1.011646	1.034807	1.053154	1.006622	1.041567	1.060969	1.085558	0.9966325	1.018954
120.67	1.064869	1.020943	1.035389	1.054054	0.9916796	1.069696	1.039653	1.044647	1.065723	1.010488
120.68	1.052041	1.032967	1.027507	1.022387	1.05282	1.033963	1.028344	1.056764	1.031761	1.0057218
120.69	1.038298	1.041106	1.01987	0.969563	1.026681	0.960599	0.996491	1.00073205	0.995278	1.012579
120.7	1.018686	1.044106	1.048769	1.044179	1.054203	1.038562	1.012101	1.055079	1.0046815	1.062404
120.71	1.018593	1.070286	1.035228	1.062825	1.0011111	1.059929	1.030162	1.027817	1.02095	1.052877
120.72	1.0092426	1.017609	1.0266	1.018372	1.045259	1.03977	1.0033336	1.0035189	1.015119	1.010604
120.73	1.034306	1.031834	1.017198	1.039966	1.025464	1.055793	1.03876	1.020138	1.077168	1.013536
120.74	1.010418	1.032652	1.007042	1.020574	1.025429	1.08293	1.014255	1.031439	0.99988595	1.01242
120.75	1.016038	1.041006	1.0047749	1.034287	1.056213	1.036176	1.030981	1.034943	1.041298	1.0058074
120.76	1.042396	1.01335	1.006476	1.036407	1.046618	1.0050438	1.021675	1.055002	0.9966056	1.020387
120.77	1.032497	1.056734	1.0075519	0.974696	1.050653	1.097388	1.0090439	1.073991	0.9904281	1.065318
120.78	1.021274	1.023399	1.08585	1.051456	1.062796	1.050464	1.024394	1.032991	0.968943	1.050183
120.79	1.050346	1.032047	1.03026	1.028934	1.017974	1.038683	1.027847	1.083255	1.032228	0.9913302
120.8	0.983532	1.040805	1.029536	1.021726	1.033894	1.075409	0.988092	1.052725	1.078238	1.056134
120.81	1.0034174	1.031786	1.045789	1.045372	1.067721	1.058122	1.079184	1.031046	1.038086	1.052546
120.82	1.042172	1.012898	0.988035	1.025916	1.02209	1.028754	1.043319	1.0023726	1.090196	1.04662
120.83	1.034096	1.054011	0.9956826	1.027051	1.053246	1.057529	1.046653	1.041665	1.058476	1.093343
120.84	1.029506	1.020332	1.069166	1.037162	1.038138	1.050176	1.039842	1.018993	1.027417	1.030737
120.85	1.060339	1.062957	1.020516	1.064335	1.045126	1.015484	1.0071859	1.08394	1.022189	1.020185
120.86	1.030481	1.049704	1.040915	1.057997	1.039469	1.047187	1.071648	1.0096522	1.013632	1.00041297
120.87	1.026639	1.060432	1.017073	1.028692	1.043952	0.97537	1.047826	1.055197	1.020712	1.028593
120.88	1.052466	1.043264	1.027103	1.052845	1.018859	1.065168	0.9959946	1.077658	0.9981639	1.059457
120.89	1.033449	1.049143	1.030943	1.029797	1.044026	1.013154	1.060342	1.060304	1.014222	1.063254
120.9	1.046286	1.022096	1.035349	1.027374	1.016104	1.034538	1.0060695	1.07485	1.039505	1.026554
120.91	1.050651	1.044763	1.040277	0.9925869	1.056108	1.050368	1.082505	1.094862	1.027296	1.0070266
120.92	1.050504	1.040427	0.9950948	1.044134	1.040882	1.066873	1.061514	1.060062	1.041779	1.019359
120.93	1.026004	1.031641	1.065433	1.033858	0.9986645	1.058869	1.077585	1.039324	1.056459	1.027642
120.94	1.072889	1.03197	1.029308	1.07117	1.084571	1.081051	1.41518	1.056168	1.024544	1.17974
120.95	1.12501	1.086937	1.014431	1.024966	1.098647	1.20692	1.52499	1.065953	1.052777	1.26751
120.96	1.10672	1.041323	1.042501	1.033563	1.1284	1.13108	1.33164	1.029143	1.019843	1.24311
120.97	1.12468	1.067971	1.014377	1.05105	1.074691	1.053639	1.17778	0.972593	1.0057089	1.14063
120.98	1.09067	1.058508	1.047879	1.006761	1.073078	1.10372	1.13332	1.038514	1.030548	1.088044
120.99	1.075261	1.049787	1.0093774	1.033701	1.086257	1.076679	1.20023	1.066829	0.99947399	1.040969
121	1.034877	1.037549	1.022778	1.054255	1.027219	1.036016	1.13987	1.042081	1.030536	1.1227
121.01	1.056371	1.040935	1.027284	1.043286	1.056026	1.082939	1.17399	0.9960027	1.040523	1.099906
121.02	1.036968	1.077731	1.02787	1.084302	1.036282	1.021405	1.10108	1.021629	1.046863	1.069728
121.03	1.026545	1.021677	1.018504	1.042983	1.035819	1.064314	1.085116	1.0074535	1.031046	1.067035
121.04	1.050103	1.049045	1.14152	1.038181	1.039761	1.064874	0.9963621	1.025256	1.066218	1.027754
121.05	1.077515	1.064747	1.020707	1.0090334	1.060521	1.036222	1.071187	1.050518	1.03695	1.022767
121.06	1.051079	1.022988	1.047758	1.059325	1.018998	1.014889	1.086251	1.026327	1.036763	1.083174
121.07	1.022736	1.054808	1.021538	1.0061911	1.019147	1.050371	1.063184	0.94586	0.944293	1.0016252
121.08	1.058406	1.032568	1.077173	1.041192	1.060281	1.072123	1.029059	1.042065	1.029204	1.042765
121.09	1.043106	1.024655	1.047244	0.989471	1.059649	1.044698	1.042556	1.038766	1.014805	1.037186
121.1	1.032203	0.9975755	0.982319	1.055112	1.0009332	1.031479	1.074699	0.977848	1.02744	1.04528
121.11	1.065736	1.042769	1.076018	1.037073	1.020492	1.027022	1.0038169	1.017074	1.046744	1.023505
121.12	1.073849	1.068596	1.0572	1.093162	1.057003	1.045333	1.073047	1.081366	1.054006	1.098372
121.13	1.0082548	1.035379	1.046989	1.043782	1.0122	1.063927	1.012861	1.033256	0.973739	1.040262
121.14	1.054998	1.036048	1.055894	1.037543	1.046216	1.036106	0.9924496	1.03242	0.9979774	1.019234
121.15	1.049167	1.048703	1.05112	0.985455	1.023321	1.08307	1.06221	1.063017	1.016376	1.10007
121.16	1.19216	1.16433	1.15787	0.9989789	1.068116	1.14766	1.028863	1.030821	0.987861	1.096926
121.17	1.17427	1.1723	1.10947	1.032041	1.081064	1.15182	1.029558	1.08476	1.090992	1.097227
121.18	1.16085	1.10875	1.078046	1.054439	1.053157	1.12237	1.077055	1.063742	1.050527	1.16608
121.19	1.10357	1.11255	1.079393	1.024099	1.046096	1.08795	1.02904	1.099967	1.035822	1.11131
121.2	1.11151	1.092881	1.046511	1.034823	1.047504	1.14709	1.015409	1.083305	1.071509	1.050254
121.21	1.052676	1.09879	1.024622	1.052377	1.027514	1.065861	1.053989	0.987938	1.0051283	1.067464
121.22	1.024419	1.04151	1.056162	1.044069	1.022654	1.076118	1.046853	1.070534	1.037609	1.050353
121.23	1.082017	1.082745	1.046055	1.022478	1.043172	1.072163	1.038383	0.9926661	1.0525	1.01713
121.24	1.094308	1.061268	1.028283	1.06443	1.016854	1.037886	1.012978	1.050341	1.0084639	1.04277
121.25	1.05226	1.059946	1.059705	1.046661	1.030117	1.09546	1.10501	1.011037	1.037035	1.030744
121.26	1.067436	1.041982	1.045866	1.038212	1.075164	1.087889	1.089744	1.036524	1.060666	1.073523
121.27	1.052767	1.017534	1.035995	1.047507	1.041914	1.056247	1.075989	1.050801	1.042613	1.067225
121.28	1.09104	1.016918	1.074318	1.036723	1.024928	1.06921	1.050758	1.012891	1.0096701	1.098256
121.29	1.03759	1.011981	1.0242	1.064952	0.985479	1.006196	0.978474	1.056535	1.017496	0.978036
121.3	1.057345	1.04897	1.069976	1.038717	1.064909	1.075683	1.012636	1.037618	1.024158	1.097142
121.31	1.047108	1.041435	1.074384	1.062364	1.018787	1.063726	1.024858	1.035806	0.9968612	1.034203
121.32	1.078511	1.022226	1.088198	1.050613	1.012191	1.067618	1.079706	1.051094	1.058238	0.979288
121.33	1.038519	1.012296	1.032589	1.059727	1.019493	0.9960269	1.04595	1.028478	1.033378	0.977305
121.34	1.060383	1.019342	1.035729	1.027577	1.059178	1.05896	1.023897	1.031284	1.033438	1.061626
121.35	1.055375	1.021016	1.036885	1.0076958	1.048556	1.046636	1.078324	1.066183	1.055812	1.027095
121.36	1.026241	1.0461	1.0031555	1.067392	1.031672	1.02783	1.090044	1.064771	1.0079891	1.01501
121.37	1.046863	1.034799	1.016373	1.069805	1.040941	1.10521	1.013176	1.091126	1.034293	1.092864
121.38	1.027809	1.023175	1.0093799	1.045505	1.024738	1.063251	1.00048633	1.042238	1.033908	0.966356
121.39	1.028921	1.039812	1.0037066	1.015223	1.026676	0.989243	1.0055352	1.051653	0.985561	0.99968826
121.4	1.025646	1.055186	1.031606	1.066376	1.032121	0.99358	1.077512	1.072008	1.046583	1.084441
121.41	1.0069553	1.035562	1.030351	1.019733	1.053527	1.041939	1.065048	1.057719	1.0079473	1.004367
121.42	1.029491	1.0095044	1.05887	1.010171	1.029606	1.048449	0.9929057	1.07647	1.073781	0.9918845
121.43	1.0014315	1.010175	0.9976372	1.036423	0.986476	0.9949542	1.03497	1.0055523	0.9919011	1.014252
121.44	1.037441	1.012214	0.972928	1.03424	1.044686	1.064687	1.1047	1.024141	1.066592	0.994069
121.45	1.037867	1.044683	1.01673	0.9950329	1.013912	0.98245	1.041377	1.077889	1.0026477	0.951035
121.46	1.035712	1.021407	1.061903	1.036569	1.048907	1.073549	1.027215	1.0726	1.028898	0.9951837
121.47	1.049255	1.033662	1.014474	1.033538	1.037148	1.058992	1.0027457	1.084534	1.015375	1.013818
121.48	1.072642	1.020857	0.949644	1.072103	1.034944	1.033592	1.042157	1.039248	0.9967322	1.030069
121.49	1.020102	1.01605	1.023616	1.0043257	1.061834	1.093659	1.017476	0.9948323	1.083848	0.97686
121.5	1.0064063	1.036895	1.02692	0.9959324	1.043098	1.046943	1.055091	1.058854	0.9944039	1.023531
121.51	1.026684	1.052038	1.063872	1.044472	1.060362	1.057414	1.00069168	1.079042	1.06839	0.985905
121.52	1.024421	1.040375	1.038947	1.04174	1.063641	1.00052082	1.024781	1.062832	1.044777	1.03357
121.53	1.031146	1.0135	0.99900575	1.026786	1.023625	1.019271	0.976711	1.12601	1.03942	0.9981953
121.54	1.039145	1.038413	1.020873	1.036104	1.047497	1.078791	1.097386	1.074657	1.028542	0.9962693
121.55	1.022845	1.029928	1.0028493	1.046693	1.020428	1.086937	1.057663	1.06356	0.99916277	0.979686
121.56	1.022999	1.023965	1.014119	0.99921835	1.0098853	1.0049061	1.012602	1.024207	1.046555	0.9988277
121.57	1.041678	1.025225	1.048299	1.0075323	1.038452	1.041248	1.085217	1.031567	1.064205	1.095142
121.58	1.044339	1.078196	1.10011	0.967412	1.025515	1.041821	1.029916	1.063777	1.04224	1.00028358
121.59	1.050012	1.027143	1.016209	1.007096	1.028947	1.016125	1.050773	1.0272	1.026746	1.015838
121.6	1.01698	0.9984385	1.022232	1.020073	1.00822	0.989732	1.097573	1.082769	1.036665	1.0062584
121.61	1.0093594	1.0092402	0.9980707	1.02431	1.023003	1.045199	1.063625	1.049023	1.094152	1.032556
121.62	1.067984	1.043302	1.015881	1.0057333	1.046631	1.034584	1.082328	1.0070108	1.012319	1.015635
121.63	1.0461	1.015643	1.051179	1.0012476	1.05285	1.085574	1.087508	1.054877	1.05596	1.0069149
121.64	1.10088	1.15543	1.19758	1.010146	1.075921	1.10853	1.11716	1.11872	1.058127	1.10449
121.65	1.12015	1.23486	1.30101	1.061572	1.099417	1.17077	1.090719	1.040598	1.040727	1.18238
121.66	1.13983	1.16834	1.25105	1.00077881	1.10504	1.11221	1.1557	1.018867	1.073736	1.059987
121.67	1.11516	1.18778	1.16014	1.035178	1.075299	1.11816	1.067269	1.030307	1.21204	1.063959
121.68	1.14181	1.42218	1.12184	1.040264	1.094477	1.17352	1.075052	1.15004	1.22402	1.10492
121.69	1.12333	1.36986	1.096776	1.13998	1.11188	1.13503	1.11443	1.19865	1.16891	1.06626
121.7	1.16015	1.29534	1.086949	1.17577	1.096682	1.11308	1.10474	1.21202	1.14195	1.16587
121.71	1.14253	1.24135	1.10144	1.12303	1.10228	1.1536	1.069032	1.063263	1.074839	1.083449
121.72	1.14943	1.16391	1.2105	1.1341	1.17262	1.25	1.216	1.111	1.063285	1.088301
121.73	1.15654	1.12646	1.1993	1.08026	1.18223	1.3045	1.20019	1.11474	0.9904954	1.052898
121.74	1.099779	1.071312	1.082168	1.080341	1.14967	1.24553	1.2103	1.096207	1.025122	1.095044
121.75	1.099631	1.10569	1.12304	1.096953	1.14602	1.14181	1.089043	1.10875	1.05829	1.079479
121.76	1.098185	1.093942	1.21057	1.12003	1.11412	1.16208	1.1028	1.041615	1.11063	1.097401
121.77	1.066428	1.10333	1.14208	1.062408	1.11645	1.085493	1.020793	1.078261	1.028969	1.096848
121.78	1.072711	1.055018	1.14413	1.09865	1.062923	1.093366	1.063341	1.10513	1.047785	1.08054
121.79	1.052897	1.040112	1.088077	1.22163	1.070154	1.049116	1.052329	1.50181	1.056944	1.052829
121.8	1.055757	1.090866	1.11786	1.23416	1.040585	1.10446	1.036014	1.46358	1.007186	1.062748
121.81	1.093801	1.048989	1.078679	1.1952	1.093485	1.087764	1.048506	1.2355	1.035724	1.057434
121.82	1.086981	1.051978	1.076939	1.1973	1.10824	1.10407	1.039304	1.22515	1.0061954	1.046492
121.83	1.17032	1.03118	1.17901	1.20838	1.11774	1.1556	1.059145	1.21034	1.023152	1.097416
121.84	1.29279	1.32296	1.48126	1.25745	1.16232	1.17202	1.11989	1.21194	1.10002	1.13247
121.85	1.22938	1.28789	1.41332	1.17235	1.17144	1.18016	1.10158	1.1325	1.075979	1.16778
