Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16
54.62	1.047198	1.0066766	1.055209	1.02101	0.9980702	1.10366	1.078705	1.048104	1.030129	1.058027	1.11086	1.057785	1.039366	0.9972303	1.06212	1.037415
54.63	1.0084761	1.01491	1.053369	1.067175	1.044643	1.051012	1.068198	1.094475	1.024861	0.977028	1.042491	1.038629	1.0011695	1.028642	1.066308	1.059779
54.64	1.029298	1.019342	1.059755	1.067429	0.9983674	1.030609	1.056089	1.016079	1.051705	1.064191	1.016232	1.075923	1.046183	1.025873	1.036308	1.070308
54.65	1.060068	1.029216	1.033974	1.026488	1.033545	1.088467	1.08918	1.015523	1.040566	0.983164	1.09207	1.056906	1.0015203	0.9937059	1.0089603	1.01722
54.66	1.060173	1.012129	1.056985	1.05712	1.034505	1.068409	1.044889	1.061274	1.0085917	1.053765	1.021628	1.089794	1.046539	1.038629	1.059409	1.055963
54.67	1.06213	1.053103	1.10312	1.041959	1.029702	1.065122	1.032134	1.077115	1.064375	1.010826	1.072245	1.09661	1.042348	1.04356	0.904327	1.050954
54.68	1.001056	1.066757	1.028598	1.048381	1.037354	1.068596	1.025073	1.051488	1.10159	1.049007	1.075105	0.989338	1.023819	1.018523	1.0769	1.038057
54.69	1.03083	1.030735	1.063981	0.9910582	1.01776	1.0098776	1.048545	1.033113	1.033472	1.022474	1.049945	1.057761	1.02085	1.05195	1.042271	1.058607
54.7	1.044853	1.05151	1.030866	1.012487	1.03231	1.063262	1.037367	1.024712	1.11179	1.023054	1.11759	1.0068183	1.0093244	1.033532	1.041624	1.045456
54.71	1.025493	1.043994	1.063268	1.069234	1.0050239	1.037514	0.961417	1.086598	1.043717	1.016773	1.03819	1.11757	1.054927	1.046807	1.0019239	0.98826
54.72	1.040154	1.046167	1.055785	1.044236	1.033275	1.043351	1.075734	1.036714	1.052915	1.088945	1.055999	1.049993	1.021399	1.029857	1.057646	1.068102
54.73	1.029338	1.0068882	1.030428	1.032001	0.98444	1.020144	1.024852	1.059868	1.017459	1.019274	1.03106	1.082307	1.018845	1.0014625	1.049342	0.962091
54.74	1.028644	1.06632	1.019423	1.087339	1.010765	1.047219	1.06388	1.046401	1.025215	1.0073383	0.9976458	1.0766	1.061728	1.040811	0.983231	1.038757
54.75	1.061625	1.061305	1.049754	0.9950044	1.043973	1.053331	0.9970176	1.019145	1.071321	1.036908	1.064305	1.07249	1.029099	1.036644	1.014506	1.040214
54.76	1.011067	1.047141	1.028676	1.08491	1.025033	1.060565	1.05332	1.075111	1.067068	1.019664	1.062604	1.065353	1.025833	1.06781	1.0080463	1.040069
54.77	1.026885	1.0037337	0.986241	1.018278	1.021466	1.053748	1.05303	1.043506	1.033925	1.028646	1.045767	1.053549	1.050408	1.019185	1.023893	1.074713
54.78	1.03104	1.031763	1.0040505	1.034639	1.061768	1.10469	1.09369	1.066762	1.028986	0.9558	1.054591	1.037976	1.027161	1.080289	1.063084	1.10158
54.79	1.037925	1.0026071	1.012614	1.046375	1.0092185	0.980016	1.029766	1.025619	1.049341	1.014155	1.035934	0.959057	1.011464	1.095098	1.032215	0.9971476
54.8	1.017536	1.060882	0.9971423	1.067731	1.046601	1.071675	1.023797	1.020809	1.038761	1.046162	1.019746	1.084661	1.056889	1.028871	1.044894	0.983545
54.81	1.032373	1.044413	1.04924	1.086794	1.0027781	1.064657	1.075582	1.06116	1.060279	1.096253	1.028001	1.03432	1.04628	1.066071	1.013691	1.0058203
54.82	1.068171	1.025002	1.029887	1.043615	1.072417	1.05892	1.070164	1.048071	1.090945	0.988577	1.028957	1.054422	1.035851	1.019289	0.975237	1.074536
54.83	1.036407	1.061646	1.027239	1.039302	1.046803	1.0041891	1.041338	1.045563	1.10038	1.05257	1.05372	1.0728	1.065841	1.0059011	1.02304	1.0062277
54.84	1.025143	1.033221	1.018154	1.062163	1.024521	1.057538	1.044782	1.050493	1.073506	1.029842	1.032917	1.026831	1.010296	0.987632	1.016709	1.070601
54.85	1.046747	1.043279	1.063324	1.023783	0.981139	1.079587	1.0046472	1.075292	1.055242	1.0089671	1.036045	1.022423	0.9935915	1.01868	1.06996	1.09358
54.86	1.019893	1.035548	0.9960846	1.078932	1.096086	1.057151	1.074596	1.062722	1.004678	1.032089	1.031971	1.029047	1.062877	1.031123	1.040519	0.989719
54.87	1.03921	1.032455	0.9900817	1.069654	1.047069	1.085513	1.0085404	0.9954786	1.0052024	1.033673	1.038326	1.022046	1.044764	1.037732	1.011834	1.066022
54.88	1.051423	1.010491	1.018405	1.051522	1.053939	1.024528	1.052354	1.057005	1.048831	1.0068469	1.015407	1.10588	1.029221	1.055927	1.060012	1.040711
54.89	1.046544	1.014994	1.022554	1.0084363	1.025088	1.080307	1.091771	1.031409	1.025819	1.02274	1.016929	1.012375	1.042193	0.98228	1.035195	1.038991
54.9	1.018349	1.040493	1.053145	1.089564	1.044396	1.016887	1.031737	1.046781	1.035708	1.00038783	1.04556	1.080791	0.9933899	0.9921647	1.075736	1.057509
54.91	1.030511	1.034734	0.9908275	1.06957	0.975188	1.024439	0.977552	1.029667	1.025142	1.0083257	1.033186	1.037929	1.047654	1.035924	1.113	1.043453
54.92	1.038398	1.028081	1.046012	1.071237	1.016699	1.091863	1.045764	1.063548	0.947558	1.042115	1.052056	1.076039	1.10682	1.060864	1.042894	1.087009
54.93	1.051408	1.020038	1.060335	0.984556	1.044119	1.033137	1.02451	1.093077	1.031065	1.075681	1.13144	1.18812	1.061748	1.0070998	1.037744	1.040777
54.94	1.031821	1.017049	0.98444	1.053581	1.070059	1.031291	1.021582	1.074237	1.045332	1.00075009	1.099419	1.06668	1.089081	1.014326	1.020364	1.037127
54.95	1.020845	1.038634	1.038312	1.022327	1.080871	1.02731	1.051074	1.054827	1.045488	1.027608	1.033436	1.1062	1.03783	1.051733	1.027014	0.946319
54.96	1.013115	0.986396	1.021851	1.048629	1.032201	1.0076641	1.015641	1.021129	1.020682	1.064794	1.056329	1.019978	1.059564	1.0051165	1.023828	1.078416
54.97	1.045349	1.023791	1.081402	1.090627	1.02965	1.048489	0.9933127	1.10532	1.030351	1.0050401	1.0027816	1.05777	1.055308	1.036259	0.980878	1.0073182
54.98	1.033135	1.037103	1.056342	0.951148	1.0064044	0.988097	1.073922	1.040863	1.070558	1.032951	0.98094	1.033591	1.048241	1.025215	1.029072	1.039846
54.99	1.017758	1.02183	1.068461	1.030652	0.984425	1.10065	1.056686	1.068527	1.062429	1.019708	1.11436	1.034284	1.029307	1.032471	0.980115	0.983505
55	1.033829	1.060362	1.059773	1.08581	1.061026	1.035066	1.024847	1.015855	1.048015	0.967177	1.0040929	1.042265	1.016817	1.035432	1.027957	1.043546
55.01	1.032542	1.053151	1.07889	1.095323	1.01073	1.036907	1.039107	1.066309	1.053051	1.05667	1.029429	1.021135	1.058395	1.019705	1.054657	1.057196
55.02	1.017082	1.027761	1.061257	1.11476	1.0097993	1.056584	1.11277	1.025987	1.1125	1.037359	1.022631	1.057899	1.085302	1.055089	1.044967	0.939977
55.03	1.029752	1.014956	1.058894	1.045814	1.024611	1.036181	0.963309	1.026407	1.072733	0.985924	1.034813	0.9933624	1.052518	0.969411	1.047825	0.984538
55.04	1.0043195	0.989065	1.00070278	1.045235	1.044799	1.028301	1.11723	1.077158	1.056769	0.988931	1.040485	1.0015801	1.00071336	1.00050503	1.021877	1.086876
55.05	1.048567	0.9924271	1.016055	1.10867	1.11613	1.087794	1.046672	1.057757	1.012745	1.045043	1.041348	1.12507	1.039366	1.074612	0.986378	0.982731
55.06	1.0044694	1.011807	1.015002	1.093082	1.0012031	1.073906	0.973784	0.9964796	1.091318	0.9921636	1.064837	1.04875	1.027224	1.038722	1.015433	1.076373
55.07	1.017824	1.02816	0.977551	1.045153	1.057977	1.062356	0.98999	1.028862	1.032911	0.9965657	1.05514	1.04601	1.058919	1.026456	1.11026	1.026878
55.08	1.021631	1.034204	1.040382	0.986946	1.071719	1.078729	1.097136	1.086352	1.088531	0.9982396	1.06537	1.026736	1.026005	1.048266	1.032708	1.047165
55.09	1.0094369	1.023507	1.018304	1.083243	1.032844	1.018835	1.011038	1.021327	1.053627	1.052101	1.020214	1.048474	1.031818	0.9985729	0.977601	1.032712
55.1	1.085225	1.045984	1.017244	1.080264	1.039409	1.056901	1.048328	1.021291	1.061231	1.10887	1.036868	1.07072	1.046673	1.11035	1.044578	1.05895
55.11	1.024238	1.048518	1.057456	1.072094	1.058651	1.017022	1.014405	1.043042	1.056405	1.0073217	1.038742	1.090162	1.064406	1.017373	1.012433	1.05575
55.12	1.017587	1.040913	1.013604	1.048088	1.060211	1.064809	1.11515	1.066456	0.983114	1.036557	0.978745	1.039033	1.052278	1.063145	1.032598	0.984262
55.13	1.03455	1.031376	1.080261	1.054046	1.035852	1.060859	1.026362	1.027561	1.053883	1.023344	1.049987	1.032142	1.0064206	1.016236	0.973383	1.12298
55.14	1.0072676	1.016251	1.02587	1.020411	1.0012581	1.01705	1.048958	1.14251	1.048963	0.982804	1.099762	1.016848	1.011631	1.026023	1.082709	1.071113
55.15	1.041222	1.010218	1.021395	0.983134	1.041326	1.090604	1.059857	1.038359	1.025994	1.09055	1.093166	1.1385	1.012722	1.036638	1.0038012	0.980668
55.16	0.988083	1.029409	0.989899	0.983568	1.050942	1.046549	0.969629	1.021078	1.046266	1.043841	1.068225	1.04867	0.9911385	1.015053	0.9949069	1.023185
55.17	1.0016516	1.029524	1.0072182	0.99938339	1.086805	1.071717	1.030435	1.047938	1.047797	1.034393	1.090861	1.028852	1.018211	1.021745	1.022089	1.073782
55.18	1.029274	1.028258	1.033605	1.064994	1.024266	1.043244	1.11656	1.001317	1.075001	1.066702	1.01574	1.078551	1.0461	1.059051	1.011492	1.042149
55.19	1.041421	1.047504	1.043973	1.059876	1.073485	1.051385	1.079991	1.061023	1.054724	1.04586	1.045021	1.058178	1.01751	1.052401	1.045452	1.060702
55.2	1.00022728	1.034145	1.034313	1.014924	1.025839	1.024032	1.037529	1.039278	1.0247	1.050485	1.018219	1.013946	1.0055054	1.041068	1.052243	1.089178
55.21	1.005104	1.032153	1.035178	0.999907244	1.060659	1.055526	1.053014	1.09613	1.1041	1.037397	1.079978	1.12451	0.97381	1.070544	1.012181	1.093846
55.22	1.0259	1.04767	1.080434	1.043179	1.024848	1.05836	1.08091	1.046136	1.087001	1.010032	1.038807	1.13107	1.053014	1.037414	1.021811	1.021858
55.23	1.00059017	1.019529	1.073072	1.034784	1.02745	1.026265	1.053488	1.087361	1.013786	0.9913778	1.053118	1.10167	1.039845	1.01639	0.978502	1.073345
55.24	1.037299	1.073813	1.042536	1.049281	1.033393	1.080463	1.037518	1.043223	1.037905	1.091276	1.081406	1.042558	1.070522	1.036481	1.0441	0.9934272
55.25	1.032712	1.039761	1.14	1.079495	1.042905	1.03766	1.028769	1.092376	1.05738	1.067077	1.068361	1.04442	0.9975407	1.061983	1.022868	1.043399
55.26	1.045992	1.042441	1.007373	1.070802	1.025835	1.059922	1.053295	1.07224	1.023495	1.023359	1.010589	1.0049882	1.059497	1.064152	1.058815	1.060427
55.27	1.050763	1.056644	1.037096	1.094195	1.035809	1.10601	1.081425	1.073415	1.068068	1.041348	1.10694	1.026298	1.11347	1.022316	1.04444	1.038005
55.28	1.028744	1.058534	1.071622	1.061542	1.037585	1.047256	1.056682	1.10469	1.011592	1.035246	0.9905589	1.066362	1.072273	1.06318	1.043042	1.0088971
55.29	0.9951664	1.035085	1.013014	1.025073	1.024887	1.04563	1.04323	1.032301	1.051322	1.072561	1.042643	1.16545	1.033973	1.050513	1.015324	1.00097013
55.3	1.021365	1.05997	0.970792	1.074455	0.95567	1.028792	1.053677	1.027411	0.966649	1.044049	1.040898	1.11276	1.022443	1.050479	1.045408	1.0047088
55.31	1.041523	1.04695	1.038493	1.033431	1.081527	1.071312	1.087926	1.045004	1.090341	1.004587	1.082011	1.074908	1.071782	1.063937	1.042018	1.11604
55.32	1.042039	1.030041	0.98804	1.028371	1.035817	1.028014	1.017865	1.052492	1.041516	1.0050957	1.058387	1.047514	1.001853	1.040147	1.07123	1.040008
55.33	0.9960228	1.03507	1.085827	1.080337	1.062872	1.070533	1.094568	1.04427	0.972216	1.074018	1.10741	1.11394	1.057618	1.021978	1.044358	0.95891
55.34	1.015553	1.0032409	1.068266	1.021704	1.062642	1.020612	1.055859	0.9976501	1.031347	1.034922	1.045808	1.06283	1.016158	1.024367	1.019773	1.058105
55.35	1.038644	0.985378	0.9951616	1.11384	1.058319	1.04464	0.9953669	1.027413	1.053792	1.034792	1.041204	1.053718	1.050954	1.06829	0.9917745	1.0047526
55.36	1.035703	1.041071	1.013883	0.981935	1.039126	1.032319	1.055472	1.042565	1.033373	1.032755	1.020057	1.011986	1.054798	1.0087726	1.036814	0.9957721
55.37	1.050063	0.988502	1.036416	1.065157	1.044782	1.054529	1.027225	1.031862	1.078615	1.0078571	1.035988	1.07491	1.023322	1.03442	1.008284	1.041492
55.38	1.017315	1.028485	1.11854	1.025916	1.033333	1.025896	1.05963	1.098621	1.015836	1.080852	1.066757	1.0055739	1.043501	1.061062	1.087467	1.027179
55.39	1.016657	1.027249	1.019915	1.01393	1.074192	1.043651	1.076504	1.095411	1.0061606	1.036395	1.070794	1.073612	1.074947	1.040225	0.9961221	1.072163
55.4	0.985261	1.014559	1.068585	1.023816	1.035991	1.071723	1.047427	1.022917	1.052852	1.038838	1.079042	1.092558	1.022294	1.02532	1.08478	1.091672
55.41	0.984872	1.011184	1.057935	1.014908	1.075452	1.047899	1.063321	1.12238	1.042705	1.037167	1.080953	1.075012	1.061504	1.038308	0.987674	1.01661
55.42	0.9983487	1.048114	1.043162	1.050049	1.033332	1.068891	1.011177	1.02837	1.0080398	1.023262	1.025574	1.080777	0.9937372	0.960342	1.016176	1.070344
55.43	1.013171	1.026646	1.059987	1.050815	1.024993	1.013233	1.086605	1.020114	1.043686	1.0024448	1.020604	1.036298	1.074859	1.0056999	1.014054	1.03627
55.44	1.026167	1.012657	1.035224	1.080282	1.082288	1.080548	1.048742	0.994175	1.03147	1.051313	1.075757	1.024113	1.049141	1.070588	0.98908	1.11336
55.45	1.047568	1.041925	1.11732	1.049155	1.06095	1.016952	1.022053	1.059112	1.059132	1.059989	1.044149	1.051328	1.069246	1.048846	1.049024	1.087112
55.46	1.057098	1.010821	1.011408	0.989689	1.02459	1.025285	1.081667	1.048658	1.012612	1.00055037	1.087981	1.1019	1.042764	1.081303	0.966481	1.071114
55.47	1.041813	1.05487	1.061678	1.049531	1.050204	1.094705	1.064611	1.036181	1.075469	1.068097	1.066179	1.092696	0.983802	1.048486	1.057945	1.0087374
55.48	1.0069031	0.995299	1.043331	1.062897	1.011246	0.979474	1.088835	1.026513	1.036281	1.025955	1.099113	1.090729	1.037046	1.021942	1.073752	1.085574
55.49	1.040291	1.023335	1.047032	1.021842	1.060388	1.040005	1.038445	1.065918	1.045934	1.055367	1.12466	1.030315	1.040592	1.043514	1.0068804	0.988661
55.5	1.049449	1.030958	1.079447	1.092502	1.061346	1.12488	1.093374	0.966618	1.066398	0.9983852	1.053278	1.078899	1.039231	1.037802	1.039829	0.9929572
55.51	1.047419	1.056973	1.057286	1.017677	1.035571	1.035387	1.039333	1.072348	1.052306	1.12723	0.98252	1.053925	1.031841	1.05999	1.064368	1.054871
55.52	1.07922	1.082995	1.041295	1.094754	1.05508	1.021876	1.061492	1.096218	0.9935842	1.076167	1.035179	1.095697	1.055341	1.040977	1.037909	1.058165
55.53	1.01304	1.0039262	1.004457	1.045009	1.029423	1.020709	1.040262	1.04012	1.048066	1.0035582	1.036494	1.055443	1.02398	1.098822	1.046897	1.057082
55.54	1.033062	1.018239	1.022401	1.030767	1.048896	1.0136	1.035998	1.042064	1.032253	1.05277	1.044612	1.082337	1.050802	1.04324	1.014832	1.096628
55.55	1.058772	1.057632	0.972069	1.11774	1.048732	1.044078	1.01853	1.070692	1.08368	1.10862	1.052956	1.11272	1.074888	1.034493	1.038776	0.97446
55.56	1.056289	0.982354	1.053021	1.15798	1.059136	1.05889	1.069411	1.053848	1.065254	1.065393	1.028476	1.067024	1.11668	1.044042	1.0013878	1.048529
55.57	1.025369	1.062025	1.055035	1.027256	1.025276	1.045523	1.065576	1.033051	1.045785	1.025686	1.033606	1.026662	1.090102	1.03709	1.021541	1.044386
55.58	1.018024	1.033069	1.069178	1.013964	1.03077	1.044728	1.039869	1.056901	1.099878	1.0043701	1.067445	1.0088494	0.977204	1.077869	1.097595	1.012069
55.59	1.0312	1.052877	1.047081	0.975305	1.026654	1.063149	1.060025	1.031055	1.021071	0.9917199	0.98136	0.9963103	1.045698	1.031861	1.027592	0.9981863
55.6	1.071584	1.053198	0.984945	1.058183	1.045527	1.027984	1.074588	1.037345	0.972192	1.067522	1.045267	1.024891	1.030682	1.017891	0.988977	1.095741
55.61	1.049303	1.032736	1.070254	1.081028	1.0060845	1.10311	1.035768	1.040055	1.083889	1.04149	1.072247	1.068067	0.977933	1.048089	1.035041	1.071408
55.62	1.03746	1.027423	1.052456	1.035501	1.049113	1.0096468	1.038573	1.034653	1.022135	0.9941663	1.026784	1.0686	1.040933	0.977999	1.003556	0.9947887
55.63	1.029711	1.034477	1.051335	1.023696	1.065421	1.082914	1.031083	1.028682	1.046806	1.047001	1.099557	1.057694	1.046074	1.043061	1.05547	1.052664
55.64	1.025784	1.046534	1.070566	1.03264	1.028454	1.046543	1.005465	1.054495	1.038347	0.957768	1.038436	1.094072	1.042311	1.04277	1.047476	0.9939298
55.65	1.028927	1.044584	1.07804	1.015809	0.9989545	1.053099	0.9925747	1.044721	1.029624	1.069359	1.10616	1.05893	1.043112	1.0065033	1.067747	0.9971674
55.66	1.038294	1.039343	1.030572	1.026483	1.034993	1.022476	0.9900882	1.047497	1.044042	1.05258	1.061534	1.048485	0.987228	1.019766	1.0070807	1.09338
55.67	1.040286	1.030528	1.034988	1.058585	1.02494	1.079448	1.042863	1.053174	1.088686	0.989618	1.032099	1.068584	1.012044	0.9913978	1.051909	0.973907
55.68	1.010222	1.064898	0.9956448	1.014642	1.048388	1.097211	1.10745	1.046011	1.039951	1.049147	1.031401	1.027297	1.028388	1.020783	1.066544	0.986511
55.69	1.011422	1.013288	1.061959	1.047571	1.010449	1.0917	1.040951	1.052276	1.0091173	1.055512	1.04117	1.059023	1.042704	1.026048	1.04645	1.030072
55.7	1.029256	1.017462	1.05838	1.049966	1.027413	1.0088768	1.057684	1.072565	1.065128	1.03049	1.05885	1.081395	1.014899	1.0079461	1.082358	1.042948
55.71	1.017962	1.060153	1.060396	1.062707	1.024186	1.013077	0.964902	1.073923	1.042831	1.012993	1.013436	0.98737	1.05547	1.068233	1.031401	1.031686
55.72	1.030477	0.9926903	1.026694	1.04194	0.9947436	0.9958726	1.010001	1.024151	1.015113	0.9826	1.073776	1.00015956	1.016197	1.0012689	1.0095652	1.020788
55.73	1.039657	1.012454	1.033443	1.047705	1.0074785	1.049194	1.05803	1.050021	1.033324	1.0076536	1.03495	1.062664	1.029964	1.072664	0.954673	0.979354
55.74	1.0031386	1.021609	1.078284	1.020072	1.011724	1.049529	1.0036842	1.032604	1.027514	1.010808	1.039416	0.985643	1.0060273	1.034911	1.044163	1.056694
55.75	1.036875	1.065009	1.0040121	1.031325	1.011177	1.091097	1.036886	1.084268	1.029866	1.018798	1.0046477	1.076224	1.018048	1.047703	1.058527	1.011972
55.76	1.040702	1.012899	1.084061	0.99902239	1.021349	1.041894	1.036066	1.045878	1.094344	1.031786	0.9931609	0.990904	1.0056637	1.027806	1.023069	1.10213
55.77	1.04067	1.027749	1.061978	1.023154	1.037587	1.071163	1.0035462	1.0080751	1.033289	1.02404	1.022301	1.012999	1.049668	1.045644	1.036675	1.031543
55.78	1.0075181	1.027728	1.043727	1.047815	0.98692	1.00066815	1.0024838	1.059108	1.054791	1.017166	1.053619	0.9929861	1.0069805	1.00040927	1.0042779	1.016803
55.79	1.016703	1.05001	1.025154	0.99084	1.039194	1.023658	0.9989092	0.9938733	1.07088	1.027858	1.063808	1.049197	1.031749	1.10148	1.045777	1.0076504
55.8	1.043367	1.035574	1.055824	1.023556	1.058199	1.04123	1.050838	1.088308	1.040036	1.070528	1.06563	1.048317	1.033354	1.10964	1.063105	1.060499
55.81	1.042693	1.034156	1.04302	1.036642	0.952465	1.031068	1.040465	1.017126	1.048866	1.05593	1.02761	1.0052114	1.012665	0.9954135	1.0098228	1.0092899
55.82	1.0099386	1.040138	1.056169	1.050974	1.069026	1.073877	1.054954	1.0042508	1.00032995	1.083112	1.039019	1.0096234	0.974822	1.011935	1.017615	1.093859
55.83	1.015997	1.036206	1.047093	0.9939483	1.074859	1.060457	1.052187	1.034379	1.035282	1.034497	1.02271	1.098451	0.9942842	1.047939	0.98798	1.091768
55.84	1.046515	0.996849	1.024689	1.025702	1.031061	1.0045112	1.064606	1.062669	1.04608	1.03596	0.965849	1.0871	1.093759	1.052162	0.978091	1.087183
55.85	1.06685	1.022034	1.046317	1.037785	1.020874	1.055304	1.062494	1.089076	1.014968	1.075786	1.063103	0.976184	0.9977156	1.050783	1.081305	1.095209
55.86	1.036315	1.025831	1.053133	1.034998	1.063993	1.04011	1.068542	1.045371	1.02232	1.031168	1.063275	1.04623	1.005898	1.0032751	1.033238	1.072036
55.87	0.985212	1.020495	1.018501	1.11227	0.983148	1.054018	1.066915	1.087083	1.096359	0.9939138	1.044889	1.037448	1.038428	0.98579	0.963509	1.060844
55.88	1.030545	1.064863	1.022688	0.97798	0.969605	1.037547	1.020293	1.086256	1.017548	1.047953	1.050632	1.070421	0.9925012	1.053064	0.986699	1.03627
55.89	1.030661	1.043673	1.065966	1.10167	1.034011	1.060351	1.082599	1.11875	0.99917481	1.07231	0.957798	1.0079094	1.084544	1.030153	1.049541	1.085772
55.9	1.014529	1.047527	1.065739	1.026545	1.071527	1.10108	1.031249	1.066086	1.047937	0.956543	1.028379	1.040879	1.013084	1.041783	1.091659	1.061554
55.91	1.027049	1.00036031	1.03508	1.016003	1.038374	1.05966	1.095516	1.055438	1.024552	0.985327	1.010819	1.083319	1.042054	1.015733	1.020546	1.034123
55.92	1.016935	1.026734	1.047143	1.11061	1.045814	1.01318	1.054254	1.024957	1.050021	1.089446	1.060656	1.028898	1.018375	1.018851	1.059615	1.11334
55.93	1.032288	1.0045209	1.0467	1.085231	1.049559	1.0021409	1.066967	1.044699	1.050994	1.021362	1.10061	1.053432	1.073079	1.037985	0.9990444	1.018587
55.94	0.970967	0.97962	0.982943	1.042496	1.038628	1.03369	1.014861	1.027207	1.052345	1.0066142	0.9929855	1.12296	1.088231	0.966028	1.047422	1.06047
55.95	1.030152	0.988226	1.027552	1.039749	1.019575	1.046413	1.052953	1.022295	1.023601	1.040903	1.079566	1.033418	1.021788	1.043539	1.061401	1.048667
55.96	1.013647	1.016853	1.036183	1.047334	1.048731	1.037791	1.058257	1.09493	0.9909373	1.058631	1.076434	1.02539	1.093004	1.058774	1.017336	1.04188
55.97	1.028628	1.013649	1.053533	1.055593	1.021303	1.049105	1.055596	1.078733	1.030124	1.058094	1.0025013	1.054799	0.975082	1.021654	1.066537	1.07776
55.98	1.025786	1.033951	1.087542	0.9983262	1.095564	1.057161	1.10371	1.11025	0.9976801	1.023518	1.013672	1.081519	0.964106	0.986192	1.099869	1.11637
