Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6
56.33	1.22939	1.15462	1.10227	1.051801	1.12835	1.14553
56.34	1.21581	1.15311	1.094994	1.075821	1.10854	1.17197
56.35	1.22719	1.10799	1.082556	1.065734	1.095534	1.12342
56.36	1.18311	1.12315	1.070028	1.060522	1.062583	1.16223
56.37	1.15802	1.16967	1.092543	1.07716	1.027418	1.11298
56.38	1.13718	1.099096	1.10926	1.054579	1.039266	1.089484
56.39	1.11894	1.14959	1.11177	1.057501	1.085328	1.15973
56.4	1.12265	1.061331	1.1128	1.037179	1.062885	1.12058
56.41	1.12964	1.10118	1.12222	1.044438	1.065335	1.0811
56.42	1.12279	1.12734	1.12014	1.068637	1.067469	1.13017
56.43	1.1121	1.12598	1.078539	1.038568	1.11323	1.068649
56.44	1.081985	1.16858	1.060691	1.06007	1.079494	1.10445
56.45	1.095451	1.10666	1.079675	1.072808	1.067069	1.086613
56.46	1.10116	1.096969	1.14359	1.074913	1.091512	1.093446
56.47	1.148	1.1171	1.10468	1.059417	1.14148	1.16244
56.48	1.15934	1.13267	1.12089	1.07752	1.17954	1.17089
56.49	1.12987	1.093126	1.087878	1.035239	1.10226	1.14614
56.5	1.14037	1.08322	1.062582	1.050193	1.12669	1.12127
56.51	1.13054	1.087806	1.063764	1.077552	1.10973	1.062071
56.52	1.11347	1.15223	1.068153	1.080582	1.11271	1.1229
56.53	1.14976	1.11161	1.043153	1.040567	1.10147	1.14607
56.54	1.13512	1.10955	1.10316	1.091611	1.1322	1.14226
56.55	1.1194	1.11283	1.046542	1.083195	1.08241	1.10591
56.56	1.099375	1.078755	1.048757	1.0357	1.054211	1.065497
56.57	1.13282	1.10605	1.055716	1.075739	1.10063	1.1169
56.58	1.13281	1.11443	1.077882	1.057752	1.10536	1.066588
56.59	1.15104	1.090003	1.10978	1.027139	1.078029	1.10082
56.6	1.10214	1.11958	1.13547	1.080098	1.020738	1.065673
56.61	1.10755	1.099317	1.067138	1.048703	1.043463	1.059991
56.62	1.11173	1.07327	1.081665	1.078602	1.033948	1.076201
56.63	1.076675	1.064358	1.084684	1.048907	1.055154	1.075089
56.64	1.095305	1.056667	1.033798	1.060513	1.025866	1.071279
56.65	1.060433	1.063007	1.098195	1.073253	1.059196	1.038587
56.66	1.09522	1.069147	1.086237	1.064749	1.075637	1.06275
56.67	1.11082	1.10908	1.068444	1.079822	1.046202	1.094111
56.68	1.11529	1.10486	1.10285	1.045609	1.050318	1.024419
56.69	1.11126	1.14087	1.068892	1.041027	1.03346	1.10859
56.7	1.072028	1.11164	1.087278	1.055906	1.049801	1.052305
56.71	1.071005	1.11049	1.096992	1.039286	1.027396	1.045817
56.72	1.082856	1.10319	1.093038	1.053331	1.050852	1.054057
56.73	1.065768	1.084341	1.090991	1.040174	1.086833	1.084597
56.74	1.095391	1.061	1.10705	1.08741	1.08915	1.05865
56.75	1.072818	1.041732	1.10107	1.086294	1.1469	1.037185
56.76	1.050278	1.061683	1.047658	1.081548	1.10883	1.045794
56.77	1.052629	1.083568	1.061163	1.086809	1.12272	1.072867
56.78	1.027228	1.036682	1.097627	1.059127	1.097149	1.064194
56.79	1.052917	1.061343	1.12692	1.052124	1.076931	1.081706
56.8	1.02836	1.020086	1.093375	1.044842	1.024794	1.012109
56.81	1.046426	1.042811	1.1081	1.044695	1.084722	1.015153
56.82	1.057366	1.068875	1.062257	1.05609	1.072356	1.058116
56.83	1.075131	1.085473	1.081592	1.053486	1.041226	1.059519
56.84	1.098547	1.12133	1.12289	1.050452	1.089653	1.060289
56.85	1.044759	1.041445	1.061108	1.033102	1.041992	1.014457
56.86	1.079591	1.057467	1.089659	1.042743	1.027613	1.022513
56.87	1.05888	1.06854	1.11947	1.024308	1.10389	1.036894
56.88	1.043049	1.052971	1.10176	1.033187	1.059965	1.077639
56.89	1.061992	1.068426	1.13395	1.03735	1.068764	1.064413
56.9	1.055041	1.032356	1.14422	1.061643	0.9958611	1.050094
56.91	1.061347	1.044789	1.085636	1.048832	1.055636	1.090108
56.92	1.048116	1.053592	1.075253	1.050315	1.05077	1.11879
56.93	1.072709	1.021967	1.055373	1.055073	1.06249	1.12866
56.94	1.036362	1.080244	1.040611	1.046059	1.063473	1.11891
56.95	1.046483	1.069754	1.083949	1.050422	1.029188	1.1048
56.96	1.038372	1.054105	1.081668	1.068471	1.023168	1.078069
56.97	1.049361	1.071724	1.10044	1.063202	1.07948	1.13166
56.98	1.06429	1.060683	1.099615	1.034201	1.064963	1.16592
56.99	1.036999	1.05432	1.058515	1.035313	1.014554	1.1067
57	1.066474	1.051494	1.20244	1.02858	1.053245	1.11925
57.01	1.1128	1.060204	1.14123	1.057003	1.1394	1.10587
57.02	1.12372	1.087216	1.18104	1.074003	1.18077	1.12669
57.03	1.13421	1.044822	1.12689	1.049066	1.1248	1.092463
57.04	1.10256	1.075907	1.11712	1.055041	1.16888	1.074404
57.05	1.12189	1.075989	1.13091	1.080759	1.13277	1.062147
57.06	1.13417	1.08879	1.17073	1.1019	1.11925	1.091384
57.07	1.1303	1.074475	1.14041	1.07062	1.13074	1.086314
57.08	1.080831	1.035638	1.091487	1.05386	1.079181	1.068054
57.09	1.10178	1.087472	1.088902	1.063829	1.12018	1.12714
57.1	1.094956	1.031579	1.076289	1.03584	1.0368	1.086799
57.11	1.10401	1.061681	1.083126	1.012418	1.051252	1.069846
57.12	1.17784	1.11071	1.11219	1.032715	1.051712	1.089212
57.13	1.1591	1.10737	1.079376	1.045412	1.0094651	1.099792
57.14	1.18148	1.072543	1.058148	1.03217	1.028212	1.074028
57.15	1.16903	1.048904	1.08397	1.01695	1.024409	1.021912
57.16	1.13757	1.058068	1.082253	1.039048	1.03916	1.042567
57.17	1.13553	1.077129	1.10397	1.037982	1.082695	1.075009
57.18	1.1468	1.094151	1.053622	1.042212	1.077626	1.036734
57.19	1.088415	1.06439	1.090744	1.047062	1.040132	1.031839
57.2	1.10193	1.081375	1.11762	1.03791	1.013962	1.062888
57.21	1.11487	1.067701	1.1768	1.084637	1.075731	1.036598
57.22	1.081778	1.076544	1.12738	1.046887	1.017797	1.044503
57.23	1.087365	1.040975	1.11773	1.043555	1.065836	1.056926
57.24	1.09029	1.042952	1.12766	1.044575	1.069594	1.029349
57.25	1.098048	1.048704	1.093345	1.032053	1.069643	1.10957
57.26	1.065832	1.065489	1.093931	1.036285	1.080673	1.065482
57.27	1.080891	1.017622	1.060052	1.01643	1.027062	1.048741
57.28	1.096463	1.05504	1.059009	1.05543	1.076995	1.044084
57.29	1.089136	1.063811	1.064987	1.055139	1.047191	1.055155
57.3	1.10051	1.053719	1.054144	1.045074	1.052747	1.049157
57.31	1.056079	1.016751	1.037186	1.016863	1.077583	1.035657
57.32	1.088843	1.025812	1.046961	1.021961	1.056477	1.054961
57.33	1.073225	1.085168	1.098979	1.048983	1.085934	1.099615
57.34	1.040138	1.020925	1.053074	1.035859	1.071659	1.057117
57.35	1.040556	1.028295	1.03854	1.040402	1.042749	1.078488
57.36	1.078047	1.06003	1.066361	1.025294	1.092084	1.04361
57.37	1.050058	1.037863	1.022408	1.038955	1.025506	1.053767
57.38	1.064009	1.03121	1.091309	1.02788	1.024672	1.10527
57.39	1.068004	1.054206	1.098403	1.032763	1.071693	1.1061
57.4	1.10149	1.10627	1.086163	1.068273	1.053937	1.074531
57.41	1.17854	1.12578	1.07666	1.067685	1.075653	1.1157
57.42	1.18084	1.13464	1.068237	1.051622	1.038616	1.065957
57.43	1.20767	1.11182	1.21165	1.036995	1.037435	1.096689
57.44	1.2648	1.093831	1.17932	1.054482	1.045491	1.10124
57.45	1.42833	1.15522	1.19383	1.10254	1.1376	1.26625
57.46	1.57128	1.20571	1.23289	1.12416	1.18479	1.28926
57.47	1.51859	1.23076	1.21432	1.14432	1.21574	1.32076
57.48	1.52861	1.32671	1.32293	1.20155	1.28069	1.41169
57.49	1.58443	1.37337	1.31221	1.32707	1.27331	1.35557
57.5	1.50688	1.35279	1.41879	1.29738	1.28314	1.33951
57.51	1.45091	1.337	1.38082	1.23003	1.23135	1.29695
57.52	1.42037	1.31726	1.35135	1.20651	1.17145	1.24345
57.53	1.41781	1.28588	1.3174	1.19034	1.17746	1.21465
57.54	1.38974	1.36404	1.30847	1.1786	1.1555	1.19471
57.55	1.37088	1.373	1.26422	1.16723	1.1125	1.2046
57.56	1.29422	1.33715	1.35484	1.15334	1.12535	1.2003
57.57	1.30065	1.33234	1.27946	1.153	1.13046	1.26939
57.58	1.30083	1.35065	1.28283	1.1817	1.16861	1.27463
57.59	1.27692	1.28074	1.23598	1.13299	1.15136	1.27313
57.6	1.29955	1.49053	1.2009	1.21062	1.32694	1.18488
57.61	1.30398	1.42425	1.28739	1.16511	1.38826	1.22414
57.62	1.24202	1.34858	1.28858	1.15423	1.31032	1.18785
57.63	1.27153	1.25158	1.29127	1.13894	1.28637	1.20317
57.64	1.3206	1.26246	1.24507	1.1184	1.25085	1.15511
57.65	1.24671	1.26054	1.23932	1.0945	1.22	1.20272
57.66	1.22399	1.21584	1.20634	1.10657	1.18611	1.19146
57.67	1.23016	1.19755	1.23076	1.10099	1.12506	1.22064
57.68	1.16284	1.1425	1.2597	1.086691	1.18279	1.17414
57.69	1.18317	1.18138	1.21014	1.11793	1.17077	1.13633
57.7	1.18796	1.15386	1.17139	1.073845	1.1496	1.13079
57.71	1.16928	1.15191	1.12647	1.075006	1.14389	1.1357
57.72	1.1251	1.090848	1.1566	1.038184	1.13668	1.092989
57.73	1.14331	1.13278	1.14276	1.067641	1.11853	1.12942
57.74	1.13724	1.12501	1.1227	1.051575	1.098979	1.093952
57.75	1.12189	1.13956	1.071004	1.044578	1.11172	1.11622
57.76	1.10577	1.14206	1.081717	1.045047	1.066117	1.15023
57.77	1.1094	1.10849	1.076593	1.056416	1.069698	1.074131
57.78	1.13468	1.14749	1.10264	1.097939	1.1102	1.08751
57.79	1.13253	1.10585	1.16579	1.081182	1.079334	1.1037
57.8	1.11664	1.13291	1.13231	1.072544	1.11266	1.12397
57.81	1.13052	1.13097	1.10813	1.10279	1.073145	1.095825
57.82	1.12991	1.11281	1.16108	1.086245	1.10352	1.1016
57.83	1.11541	1.076028	1.12668	1.084493	1.068484	1.10763
57.84	1.12451	1.11362	1.13547	1.071092	1.078598	1.081176
57.85	1.1322	1.11486	1.1026	1.093325	1.049632	1.11185
57.86	1.13877	1.089563	1.10674	1.088402	1.057286	1.069271
57.87	1.11307	1.098366	1.11618	1.059585	1.019383	1.084045
57.88	1.11778	1.10248	1.098816	1.082369	1.094706	1.092429
57.89	1.096137	1.21239	1.049674	1.035841	1.078304	1.10921
57.9	1.13601	1.16924	1.080737	1.07276	1.076002	1.065364
57.91	1.13903	1.15785	1.11319	1.070335	1.096373	1.11447
57.92	1.11268	1.14191	1.12079	1.073071	1.076003	1.11332
57.93	1.10707	1.13477	1.13468	1.04227	1.052681	1.10494
57.94	1.071032	1.051301	1.05467	1.063748	0.986751	1.084885
57.95	1.099025	1.14371	1.088322	1.11241	1.058257	1.081437
57.96	1.10741	1.1014	1.089014	1.082978	1.043806	1.10436
57.97	1.084767	1.096315	1.076088	1.03496	1.035284	1.032006
57.98	1.10737	1.083026	1.082434	1.060063	1.030776	1.08966
57.99	1.087145	1.070401	1.077206	1.050305	1.062468	1.030303
58	1.089827	1.1026	1.044449	1.031146	1.052631	1.072197
58.01	1.11816	1.11144	1.056939	1.065357	1.088292	1.06372
58.02	1.12856	1.13813	1.058903	1.047019	1.059446	1.06234
58.03	1.088424	1.071254	1.028117	1.033522	1.035951	1.036318
58.04	1.078358	1.066592	1.033236	1.032227	1.122	1.071609
58.05	1.11855	1.076146	1.047839	1.04721	1.074505	1.059627
58.06	1.12859	1.049472	1.00094401	1.033857	1.070423	1.0014426
58.07	1.14242	1.062422	1.061063	1.050459	1.11615	1.070135
58.08	1.12175	1.1018	1.01232	1.052927	1.13249	1.049829
58.09	1.14233	1.10934	1.11115	1.063744	1.061698	1.090957
58.1	1.11212	1.09449	1.05415	1.049848	1.054909	1.041818
58.11	1.11027	1.090117	1.03536	1.012488	1.072768	1.0044993
58.12	1.099491	1.13503	1.047651	1.020521	1.057741	1.079434
58.13	1.077545	1.099387	1.040085	1.051752	1.065668	1.10153
58.14	1.085034	1.091706	1.024022	1.043364	1.058542	1.12483
58.15	1.069733	1.054936	1.031323	1.052277	1.02982	1.055667
58.16	1.065175	1.059424	1.095728	1.0099418	1.055526	1.056985
58.17	1.11332	1.093941	1.060846	1.060216	1.044686	1.11485
58.18	1.048762	1.055666	1.04592	1.028034	1.042483	1.045036
58.19	1.06506	1.065114	1.044021	1.029423	1.043424	1.073947
58.2	1.066685	1.058146	1.037913	1.031453	1.050466	1.063413
58.21	1.075865	1.077027	1.069552	1.034246	1.067827	1.063154
58.22	1.04292	1.059434	1.040841	1.032366	1.045383	1.054446
58.23	1.053212	1.056493	1.053125	1.038825	1.072615	1.033338
58.24	1.069865	1.1155	1.082753	1.065259	1.084197	1.08941
58.25	1.077696	1.085091	1.0911	1.052955	1.021488	1.075037
58.26	1.062279	1.063928	1.074415	1.049217	1.039063	1.046073
58.27	1.071324	1.050418	1.074312	1.069103	1.066949	1.083926
58.28	1.062549	1.11522	1.09099	1.074012	1.096843	1.083354
58.29	1.051997	1.089305	1.061895	1.041708	1.077136	1.056641
58.3	1.051743	1.045708	1.058295	1.065172	1.05967	1.08435
58.31	1.046074	1.11586	1.080351	1.062539	1.085238	1.10504
58.32	1.023723	1.023553	1.043282	1.025979	1.038803	1.034324
58.33	1.052873	1.043822	1.06106	1.04924	1.025925	1.081071
58.34	1.053959	1.088206	1.076734	1.033766	1.030012	1.044936
58.35	1.03662	1.056303	1.047529	1.04894	1.050197	1.11057
58.36	1.055439	1.07324	1.037535	1.046535	1.059176	1.066397
58.37	1.036216	1.036	1.051256	1.046822	1.027578	1.092089
58.38	1.028961	1.044275	1.022742	1.0047365	1.0088525	1.10081
58.39	1.02169	1.008648	1.043862	1.023121	1.065163	1.10953
58.4	1.020884	1.061812	1.031102	1.022085	1.0019438	1.066266
58.41	1.019913	1.032606	1.039114	1.02488	1.023308	1.10921
58.42	1.023602	1.027112	1.034578	1.0093871	1.064304	1.020061
58.43	1.069113	1.073187	1.07453	1.058842	1.10571	1.063403
58.44	1.069697	1.081865	1.056822	1.035739	1.089162	1.063356
58.45	1.014311	1.01914	1.043982	1.045557	1.088649	1.061829
58.46	1.024305	1.036546	1.062548	1.044394	1.061186	1.025197
58.47	0.9950951	0.998511	1.036988	1.011686	1.054433	1.020105
58.48	1.071993	1.076643	1.029934	1.084832	1.053943	1.082401
58.49	1.052468	1.057049	1.06431	1.046065	1.079417	1.033637
58.5	1.03997	1.066204	1.098023	1.10671	1.079244	1.072838
58.51	1.022563	1.083597	1.083884	1.072325	1.073142	1.065204
58.52	1.013584	1.015188	1.068168	1.079974	1.097699	1.042181
58.53	1.032702	1.025302	1.011734	1.046051	1.037653	1.072774
58.54	1.042415	1.025504	1.035586	1.051997	1.034955	1.036276
58.55	1.02802	1.047784	1.024903	1.05325	1.062831	1.055533
58.56	1.0081896	1.026391	1.040853	1.088917	1.082974	1.079389
58.57	1.076634	0.984885	1.031511	1.049395	1.16993	1.15537
58.58	1.13602	1.057183	1.044353	1.043655	1.15305	1.17996
58.59	1.15212	1.084919	1.065114	1.046957	1.16359	1.15012
58.6	1.19308	1.086624	1.032317	1.029988	1.12226	1.15277
58.61	1.1192	1.066784	1.033959	1.046111	1.10442	1.11651
58.62	1.097215	1.071932	1.036986	1.04357	1.0598	1.042375
58.63	1.16748	1.11833	1.047363	1.051888	1.070357	1.071333
58.64	1.12537	1.095082	1.0079395	1.038221	1.023188	1.05972
58.65	1.14422	1.073836	1.062811	1.060546	1.043981	1.08011
58.66	1.12323	1.054811	1.012335	1.043987	1.067448	1.059109
58.67	1.083204	1.089442	1.02779	1.05023	1.035906	1.071726
58.68	1.1185	1.055312	1.035933	1.064848	1.031166	1.050524
58.69	1.046959	1.039071	1.013633	0.989335	1.016725	0.98026
58.7	1.057148	1.042931	1.064301	1.018493	1.037194	0.99999244
58.71	1.050627	1.065565	1.021498	1.0096414	1.019343	1.043396
58.72	1.018495	1.072679	1.023062	1.040634	1.06465	1.068511
58.73	1.038271	1.0082265	0.9982788	1.032977	1.074225	1.035278
58.74	1.025596	1.042598	1.073485	1.056013	1.093593	1.040103
58.75	1.051466	1.01657	1.059506	1.030308	1.07	1.10986
58.76	1.053478	1.26174	1.056809	1.055427	1.2913	1.032536
58.77	1.094508	1.19405	1.023895	1.030769	1.21254	1.073602
58.78	1.12559	1.13999	1.04122	1.021862	1.1953	1.043401
58.79	1.11828	1.1119	1.059903	1.022592	1.14255	1.11598
58.8	1.13089	1.12014	1.12153	1.031609	1.15056	1.117
58.81	1.17305	1.18622	1.16163	1.073984	1.086987	1.18716
58.82	1.26446	1.16899	1.14466	1.10309	1.10679	1.2126
58.83	1.2661	1.14052	1.21329	1.099478	1.098838	1.21767
58.84	1.23311	1.20986	1.16108	1.11481	1.055473	1.14754
58.85	1.24782	1.20131	1.15045	1.11484	1.11459	1.18394
58.86	1.2036	1.19485	1.13185	1.10957	1.11225	1.18037
58.87	1.27653	1.18833	1.13663	1.093168	1.1199	1.15544
58.88	1.35	1.26743	1.17543	1.16518	1.15976	1.21839
58.89	1.31603	1.1841	1.14959	1.17703	1.18191	1.13444
58.9	1.30134	1.14647	1.13691	1.11963	1.11246	1.15869
58.91	1.21398	1.13605	1.085981	1.085323	1.12205	1.14718
58.92	1.20258	1.16362	1.09382	1.11753	1.13287	1.1337
58.93	1.14542	1.1199	1.14295	1.08231	1.0964	1.13514
58.94	1.13774	1.098637	1.12806	1.063586	1.08944	1.11586
58.95	1.14935	1.086313	1.10397	1.073224	1.062277	1.088539
58.96	1.13902	1.13967	1.12879	1.071676	1.086232	1.091543
58.97	1.11474	1.12087	1.094099	1.0729	1.061813	1.08408
58.98	1.085596	1.029713	1.080478	1.054659	1.046511	1.073373
58.99	1.11732	1.088511	1.10625	1.067966	1.031118	1.051741
59	1.12315	1.10784	1.11961	1.089846	1.052509	1.11948
59.01	1.11542	1.095034	1.048339	1.098153	1.037062	1.072741
59.02	1.12771	1.12167	1.081548	1.079802	1.045895	1.10613
59.03	1.078546	1.075743	1.071293	1.081583	1.059613	1.08513
59.04	1.09599	1.122	1.14199	1.064811	1.060532	1.13619
59.05	1.061872	1.12097	1.16558	1.047049	1.098991	1.062103
59.06	1.041794	1.061555	1.10299	1.041065	1.069534	1.050062
59.07	1.064919	1.060665	1.087973	1.064757	1.075093	1.094257
59.08	1.082043	1.10969	1.07193	1.062021	1.078808	1.07408
59.09	1.050343	1.13844	1.096417	1.029188	1.092962	1.080216
59.1	1.057056	1.10269	1.11324	1.051437	1.047255	1.060437
59.11	1.040084	1.10562	1.090803	1.085968	1.042812	1.044299
59.12	1.044392	1.089671	1.11774	1.0055248	1.029418	1.033358
59.13	1.044725	1.08372	1.10441	1.050719	1.076118	1.015632
59.14	1.084728	1.031973	1.043728	1.04147	1.048346	0.9903182
59.15	1.098155	1.1096	1.13828	1.067609	1.062859	1.029558
59.16	1.068464	1.12621	1.063348	1.076434	1.10978	1.035331
59.17	1.042137	1.070928	1.10348	1.050898	1.074337	1.038242
59.18	1.068895	1.091777	1.03858	1.046479	1.076352	1.062406
59.19	1.052528	1.074473	1.038906	1.052887	1.044398	1.028044
59.2	1.034626	1.078864	1.045682	1.027842	1.061016	1.078866
59.21	1.018925	1.025154	1.052575	1.0029037	1.043209	1.026387
59.22	1.051662	1.070853	1.067332	1.049016	1.12046	1.046545
59.23	1.054285	1.024286	1.061716	1.051087	1.058061	0.974659
59.24	1.095481	1.092932	1.049319	1.020002	1.053596	0.987467
59.25	1.065806	1.097055	1.055269	1.0018649	1.051954	1.01322
59.26	1.07841	1.089296	1.066136	1.065058	1.039853	1.05554
59.27	1.10626	1.086925	1.062721	1.05376	1.074633	1.01849
59.28	1.045023	1.091691	1.044243	1.014147	1.069798	1.011131
59.29	1.060619	1.065285	1.0016968	1.031414	1.059401	1.028174
59.3	1.070271	1.11396	1.053705	1.056317	1.067212	1.044867
59.31	1.060734	1.08515	1.041601	0.986675	1.045725	1.068269
59.32	1.070725	1.081215	1.0181	1.034458	1.083474	1.013764
59.33	1.075965	1.076651	1.04182	1.043876	1.034637	1.030401
59.34	1.048962	1.050434	1.030672	1.019885	1.020918	1.023999
59.35	1.046211	1.051777	1.013139	1.023688	1.01518	1.0384
59.36	1.05825	1.056131	1.038969	1.033799	1.045902	1.032175
59.37	1.062394	1.042068	1.054098	1.067287	1.049931	1.018509
59.38	1.0099324	1.049821	1.059647	1.010962	1.011193	1.051719
59.39	1.03388	1.06776	1.032501	1.018233	1.045216	1.012921
59.4	1.039607	1.046598	1.0051873	1.0281	1.04747	1.044003
59.41	1.021693	1.089304	1.052098	1.017959	1.053097	1.021114
59.42	1.040901	1.087875	1.020111	1.023183	1.057607	1.043624
59.43	1.048547	1.062111	1.064849	1.05163	1.09345	1.15564
59.44	1.071263	1.096037	1.084667	1.082248	1.11489	1.1609
59.45	1.076583	1.046041	1.061092	1.047357	1.11011	1.10866
59.46	1.06369	1.11013	1.053047	1.07772	1.12405	1.10894
59.47	1.049605	1.051104	1.066178	1.047597	1.075916	1.10588
59.48	1.010712	1.074011	1.053374	1.079704	1.076127	1.054999
59.49	1.026753	1.072232	1.085312	1.059633	1.073437	1.056573
59.5	1.023293	1.073518	1.080344	1.061513	1.061231	1.079554
59.51	1.037687	1.044691	1.055594	1.019572	1.038598	1.02451
59.52	1.029567	1.021174	1.042182	1.012038	1.076225	1.027859
59.53	1.0532	1.091	1.02304	1.062198	1.084792	1.062717
59.54	1.012325	1.058286	1.026553	1.012739	1.039133	1.031481
59.55	1.036941	1.033222	1.056943	1.016797	1.020209	0.9959158
59.56	1.0039444	1.046857	1.050951	1.026299	1.061067	1.057871
59.57	1.012219	1.066603	1.026185	1.006735	1.059438	1.054269
59.58	1.014324	1.027321	1.015593	1.028232	1.013412	1.016887
59.59	1.031728	1.10132	1.0337	1.031861	1.056332	1.065646
59.6	1.041202	1.045541	1.011931	0.9940767	1.080978	1.034764
59.61	1.024576	1.04231	1.029325	1.042173	1.012278	1.040859
59.62	1.0826	1.038594	1.04077	1.031794	1.026824	0.9920243
59.63	1.077228	1.011863	1.023911	1.024043	1.050954	1.034905
59.64	1.044779	1.050381	1.046169	1.027951	1.018172	1.07368
59.65	1.052591	1.038335	1.036156	1.034839	1.04	0.9957822
59.66	1.017804	1.058993	1.020115	1.0034725	1.068435	1.0031065
59.67	1.033305	1.056168	1.047914	1.023354	1.026747	1.028963
59.68	1.026489	1.061262	1.045378	1.035973	0.983038	1.040669
59.69	0.985699	1.020854	1.01278	1.021665	1.015237	0.982787
59.7	1.018074	1.052512	1.093372	1.041282	1.064183	1.034355
59.71	1.022764	1.01463	1.081448	1.037161	1.021339	1.01082
59.72	1.0071694	0.982652	1.10031	1.012615	0.986239	1.029135
59.73	1.016127	1.050447	1.032404	1.0028467	1.025366	1.02136
59.74	1.050786	1.019477	1.03591	1.061048	1.051654	1.061789
59.75	1.027094	1.030858	1.079131	1.02768	1.024671	0.989046
59.76	0.9988151	0.9975751	1.014736	1.00926	1.020574	1.0094761
59.77	1.0073203	1.033707	1.028626	1.0063969	0.983625	1.061456
59.78	1.011446	1.029035	1.041115	1.010384	1.0054553	1.0054297
59.79	0.9993746	1.054479	1.045064	1.025501	1.021602	1.041696
59.8	1.024921	1.016831	1.061685	1.053338	1.07813	1.02369
59.81	1.026634	1.021791	1.04615	1.058047	1.042284	1.03174
59.82	1.023678	1.015623	1.005909	1.041646	1.0084146	1.022581
59.83	0.9944253	1.030474	1.019989	1.042885	1.059074	1.057225
59.84	1.0012745	1.050379	1.056356	1.033207	1.035046	1.0051774
59.85	1.028556	1.040481	1.048143	1.034996	1.038964	1.061901
59.86	0.9928257	1.039452	1.015057	1.061115	1.005217	1.046237
59.87	1.021309	1.038501	1.034099	1.043912	1.066931	1.11006
59.88	1.019615	1.032466	1.082692	1.068471	1.026393	1.070086
59.89	1.053028	1.057312	1.12204	1.083893	1.045004	1.075634
59.9	1.041234	1.04647	1.1052	1.045845	1.021897	1.089589
59.91	1.026923	1.05454	1.083329	1.060891	1.020449	1.049764
59.92	1.04102	1.034634	1.045491	1.054396	0.9946892	1.030053
