Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9			
28.53	1.024734	1.089942	1.034993	1.039671	1.015985	1.14811	1.00039953	1.047055	0.985342			
28.54	1.0072589	1.044676	1.011211	1.020708	1.050723	1.11565	1.035427	1.066721	0.985819			
28.55	1.0095747	1.049701	1.045594	0.957674	1.0042896	1.086046	0.960874	0.970541	1.022403			
28.56	1.0093445	1.0092569	1.01456	1.039534	1.035159	1.10285	1.052217	1.103	1.022069			
28.57	1.02135	1.0017865	1.014247	0.949576	1.039761	1.10325	1.024978	1.02318	1.053132			
28.58	1.057401	1.018734	1.015459	0.99909649	0.98303	1.045261	1.024233	1.02216	1.038639			
28.59	1.10094	1.069901	1.033013	1.070462	0.987333	1.07865	1.098714	0.980441	1.027946			
28.6	1.081976	1.06338	0.967691	0.995793	1.06706	0.985349	0.986315	1.032322	1.019623			
28.61	1.18012	1.047476	1.0007729	1.0052673	0.9997224	1.060432	1.095706	1.057667	1.034256			
28.62	1.15152	1.074157	0.968145	0.9952099	1.053749	1.004841	1.021806	1.018789	1.032496			
28.63	1.11081	1.084459	0.966287	0.984056	1.031624	0.9972482	1.13378	1.031248	1.073778			
28.64	1.10922	1.074468	1.046258	0.997738	1.018391	1.022326	1.14807	1.018791	1.031676			
28.65	1.029184	1.051024	0.974916	1.026215	1.0036246	1.0058107	1.080118	1.039946	0.967753			
28.66	1.063787	1.13652	1.01466	1.095299	1.045191	1.0077396	1.01383	1.040174	0.978321			
28.67	1.050211	1.13866	1.031236	1.043106	0.981816	1.0042523	1.047831	1.0098447	1.0044838			
28.68	1.032122	1.13681	1.070111	1.048853	1.026832	0.948078	1.04897	1.0041182	0.951327			
28.69	1.057906	1.085329	1.041589	1.055899	1.034688	1.091221	1.053858	1.017211	0.967921			
28.7	1.11008	1.064879	1.052019	1.03594	0.995877	1.065495	1.022361	1.25624	1.0030654			
28.71	1.087717	1.080816	1.050717	1.054008	1.034226	1.097776	1.011805	1.19607	1.07593			
28.72	1.066182	1.08629	1.04444	1.085429	1.023593	1.058565	1.049227	1.20346	1.18285			
28.73	1.041215	1.091117	1.0012134	0.983915	1.08137	1.079029	0.982491	1.045146	1.066587			
28.74	1.05252	1.033007	0.9970086	1.024172	1.019752	1.061968	0.9905825	1.15749	1.1289			
28.75	1.056597	1.048988	1.039136	1.030818	1.04694	1.0024492	0.99930706	1.11928	1.13514			
28.76	1.052265	1.0538	1.01222	0.9973945	1.026221	1.031316	1.10371	1.092359	1.12552			
28.77	1.040904	1.0394	1.02115	1.0082664	1.068761	1.061248	0.988897	1.064308	1.092032			
28.78	1.048158	1.03664	1.030674	1.041862	1.0054922	1.059497	1.0067821	1.084897	1.018251			
28.79	1.034316	0.9941748	0.9940425	1.026181	0.971932	1.074503	0.989505	1.044183	1.00056632			
28.8	1.04758	1.046142	1.0000156	1.037549	0.9977229	1.1047	0.9939659	1.030057	1.071802			
28.81	0.989529	1.044685	1.14633	1.021185	1.034856	1.020308	1.049418	1.065735	1.03329			
28.82	1.0069901	1.027736	1.090847	0.9927612	1.09577	0.9965689	1.05666	1.068144	1.047678			
28.83	1.0028488	1.013427	1.05465	1.010244	1.012747	1.047797	0.9915487	1.05652	1.10194			
28.84	1.0047446	1.009772	1.05879	0.988105	1.016848	0.9918871	0.9903893	1.080253	1.027815			
28.85	0.9955441	1.02299	0.98511	0.9923583	1.035819	1.018586	1.02553	0.9941234	1.0015441			
28.86	0.972921	1.023224	1.019818	1.0086976	1.050116	1.025002	1.028904	1.023837	1.026106			
28.87	0.976759	1.015411	1.074374	1.002129	1.03525	1.080865	1.025902	1.061818	1.047654			
28.88	0.9901448	1.022452	1.04288	0.94088	0.97622	1.017765	1.012837	0.9963372	0.960963			
28.89	0.9987736	1.019171	0.9916501	0.975287	1.012552	1.050249	1.00017818	0.985606	1.094648			
28.9	1.013371	1.035477	0.960965	1.0087265	0.985103	1.034148	1.041649	0.988815	1.16387			
28.91	1.014495	1.044189	0.958485	1.12777	1.064948	1.031481	0.9963875	1.050001	1.050131			
28.92	0.970343	1.042003	0.9990274	1.091583	1.015715	1.064529	1.0093592	1.06087	1.089523			
28.93	0.982501	1.042374	1.0044122	1.013154	1.0064237	1.058889	0.967636	1.025845	1.050948			
28.94	1.014004	1.0050227	1.011733	1.03297	0.9974618	1.024108	1.02403	1.039618	1.022958			
28.95	0.982099	1.0080861	1.05072	1.062826	1.01744	1.074546	1.032633	1.059349	1.085054			
28.96	0.987157	1.068453	1.046516	1.082991	1.020888	1.046575	1.034785	1.022703	1.048198			
28.97	0.985979	1.061513	0.958037	1.018734	1.053148	1.011343	1.07369	0.9973161	1.022871			
28.98	0.947129	1.018774	1.01421	1.042299	1.019275	1.067273	0.969442	1.023402	1.038128			
28.99	0.981584	1.017736	1.032436	0.9931736	0.931007	1.058773	1.03536	1.066031	1.015072			
29	0.958919	1.017965	1.0038442	1.058187	0.9929096	1.00033025	0.961664	1.032996	1.06208			
29.01	1.0016288	1.015636	1.0086016	1.0041883	1.014265	1.054143	1.032513	1.02967	1.047486			
29.02	0.9903749	1.023345	0.9909086	0.99926046	0.9965224	1.035786	1.058603	1.072574	1.046678			
29.03	1.024806	1.044481	1.026928	1.079727	1.015644	1.036423	0.9966774	1.0013603	1.037195			
29.04	1.022561	1.017766	1.015935	1.0029006	1.048109	1.067358	0.9970127	1.034762	1.028432			
29.05	1.068679	1.12009	1.0013926	1.010201	0.947762	1.026479	1.038298	1.039612	1.032153			
29.06	1.066265	1.070359	0.977446	1.06504	1.023486	0.9921031	1.21923	0.98007	1.038273			
29.07	1.049948	1.079081	0.969632	1.066343	1.033138	1.041547	1.18466	1.049765	1.066276			
29.08	1.10335	1.1013	0.967114	1.036429	1.037191	1.031756	1.14073	0.980297	1.036734			
29.09	1.12646	1.090378	0.959114	1.021954	0.944485	1.0030186	1.071128	1.042997	1.015523			
29.1	1.094055	1.097027	0.988627	1.050032	1.088833	1.058857	1.16712	1.0234	1.038546			
29.11	1.10094	1.085228	1.031979	0.954587	1.09651	1.017484	1.11862	1.047784	1.043408			
29.12	1.10419	1.073919	1.045157	1.0071564	1.052846	1.012636	1.065972	0.980418	1.077638			
29.13	1.11587	1.052366	1.030097	1.062147	1.081736	1.12578	1.10166	0.9942771	1.077689			
29.14	1.058615	1.055925	1.074816	0.9958663	1.097785	0.9954021	1.12832	0.973866	1.0074042			
29.15	1.10891	1.085831	1.017768	1.10235	1.087312	1.059249	1.013125	1.039713	1.078321			
29.16	1.27186	1.09732	1.24541	1.052718	1.082146	1.072012	1.057256	1.020203	1.029299			
29.17	1.21199	1.12704	1.1547	1.028163	1.07855	1.013522	1.049595	0.947574	1.090862			
29.18	1.1829	1.08634	1.14448	1.022143	1.12733	1.058171	1.022087	1.033472	1.10646			
29.19	1.15904	1.10735	1.063536	1.077294	1.074243	1.0085237	1.045605	0.978513	1.08784			
29.2	1.13515	1.0373	1.045659	1.11253	1.04359	1.088773	1.051029	1.099248	1.062007			
29.21	1.11032	1.07318	1.024074	1.085074	0.977357	1.043595	1.039611	1.021369	1.073003			
29.22	1.096332	1.034894	1.060706	1.067887	1.056543	0.957565	1.012317	1.01417	1.036145			
29.23	1.073034	1.062652	1.06207	1.054093	1.013688	1.012	0.9938056	0.989167	1.0033516			
29.24	1.074966	1.04167	1.0373	1.12075	1.022327	1.028363	1.061752	1.12146	1.096288			
29.25	1.072282	1.085305	1.02622	1.071901	0.971716	1.065662	1.026547	1.19586	1.050288			
29.26	1.12852	1.081925	0.9949671	1.077291	1.0015048	1.07827	1.064868	1.16431	1.066278			
29.27	1.084252	1.074729	1.059711	1.086055	0.988129	1.058483	0.974385	1.083787	1.14569			
29.28	1.045936	1.055287	1.066249	1.046612	1.00050538	1.064013	1.0093962	1.16451	1.0556			
29.29	1.05583	1.044473	1.015331	1.029251	1.013811	1.072649	1.021592	1.12719	1.069206			
29.3	1.054478	1.081078	1.014619	1.066019	1.034527	1.073042	1.0080449	1.11966	1.014414			
29.31	1.054546	1.037421	1.045932	1.01698	0.9923045	1.001753	1.078787	1.095917	1.12914			
29.32	1.037463	1.04267	0.9956447	0.9920528	1.009258	1.026807	0.952831	1.097937	1.076467			
29.33	1.071153	1.041305	1.050268	0.99934389	1.030218	1.095416	1.06153	1.10553	1.078935			
29.34	1.089877	1.043367	1.050059	1.0060799	1.025834	1.037223	1.058207	1.058229	1.081675			
29.35	1.18062	1.038776	1.21417	1.045314	1.07485	0.947933	0.9944351	1.012002	1.028036			
29.36	1.51557	1.074648	1.35296	1.024117	1.050259	1.015147	1.0050032	1.038305	1.035186			
29.37	1.57841	1.077384	1.30134	1.0062435	1.045372	1.038826	1.090551	1.064696	1.023506			
29.38	1.53535	1.063573	1.20087	1.039189	1.024587	1.063164	1.054656	1.06345	1.030145			
29.39	1.48484	1.051772	1.13767	1.0085379	1.002043	1.079635	1.056544	1.058094	1.048742			
29.4	1.41043	1.034324	1.11251	1.059633	1.022474	0.9913173	1.040634	1.051029	1.033408			
29.41	1.36327	1.030008	1.10313	1.058195	1.010062	1.1657	1.020702	0.9974037	0.9926615			
29.42	1.31828	1.0086312	1.097837	1.049537	1.0022407	1.091514	0.976227	1.037988	0.985815			
29.43	1.23906	1.010136	1.083757	1.005177	1.015471	1.057275	1.036788	1.07609	0.988669			
29.44	1.1876	1.032875	1.039766	1.037151	1.022882	1.10973	1.010727	1.25439	1.034379			
29.45	1.19551	1.025396	1.066993	0.9935419	0.99979633	1.059238	1.090808	1.2217	1.03843			
29.46	1.15087	1.020738	1.045788	1.030414	1.027361	1.0215	1.092908	1.16876	1.013594			
29.47	1.14281	0.9915047	1.084461	0.975092	1.046548	1.015324	1.095167	1.11584	0.957827			
29.48	1.090442	1.037535	1.071786	1.025944	1.038008	1.029583	1.054109	1.12111	1.014915			
29.49	1.074048	1.040115	1.03672	1.015987	0.95756	1.044034	1.068476	1.12703	0.971106			
29.5	1.061214	1.014718	1.07927	1.010572	1.036233	1.0020889	1.074076	1.070262	0.977898			
29.51	1.053684	1.018133	1.10395	0.989334	1.042101	1.03313	1.035702	1.060672	1.030787			
29.52	1.057747	1.0068928	1.067014	1.013949	1.0028768	0.986866	1.036755	1.063818	1.066659			
29.53	1.018533	0.9970213	1.051304	1.030614	1.044418	1.069117	0.978499	1.082511	1.028765			
29.54	1.047372	1.073359	1.073099	1.022624	1.05565	1.043956	1.060382	1.11732	1.03593			
29.55	1.08495	1.075948	1.023475	0.988982	1.050458	0.9930406	1.049392	1.047943	1.016245			
29.56	1.048542	1.056814	1.068504	1.044502	1.035628	1.033128	1.11688	1.059344	1.076098			
29.57	1.044465	1.052234	1.057742	1.0073851	1.067036	1.027724	0.959483	1.041007	1.10906			
29.58	1.049959	1.033765	1.068826	1.010495	1.032903	1.036984	1.049762	1.035853	1.11816			
29.59	1.048174	1.044848	1.085206	1.029442	1.083566	1.032678	1.049061	0.984482	1.069176			
29.6	1.034805	1.03447	1.078663	1.021376	0.988066	1.011278	0.9925682	0.96276	1.029362			
29.61	1.042758	1.0015064	1.043728	0.9983036	1.052212	1.004713	1.077582	1.081409	1.091718			
29.62	1.067333	1.05693	1.025071	1.082385	1.060099	1.029837	1.062835	0.9989802	1.077228			
29.63	1.057968	0.9949501	0.981557	1.086308	1.022073	0.929039	0.974197	0.970149	1.033817			
29.64	1.091322	1.018071	0.980525	1.10637	0.986722	1.059826	1.025199	1.054331	1.038669			
29.65	1.079369	0.9969618	1.042541	1.092955	0.9904216	1.023831	1.1372	1.0038811	1.0040801			
29.66	1.35812	1.035956	1.051665	1.11306	0.99209	1.031891	1.022868	1.014262	1.004601			
29.67	1.43602	1.043082	0.9985467	1.090845	1.049328	1.036908	1.13648	1.00000822	1.017278			
29.68	1.54003	1.090361	1.04796	1.14298	1.029533	1.049791	1.083532	1.013135	1.070687			
29.69	1.48115	1.17735	1.049029	1.23379	1.039161	0.9916811	1.023305	0.99902557	1.13696			
29.7	1.43718	1.20322	1.086636	1.17913	0.967465	1.065336	0.976948	0.9967626	1.1184			
29.71	1.35417	1.19247	1.083283	1.21086	1.077082	1.029078	1.11403	1.058387	1.10962			
29.72	1.32929	1.17869	1.054421	1.098162	1.043367	1.095277	1.08323	1.049845	1.046129			
29.73	1.2742	1.11704	1.090099	1.18449	1.033532	1.054174	1.095789	1.26863	1.040446			
29.74	1.22299	1.094981	1.26159	1.16218	1.040468	0.973734	1.084549	1.1993	1.08408			
29.75	1.21912	1.13882	1.17057	1.15644	1.025127	1.014206	1.068265	1.22921	1.064682			
29.76	1.25497	1.089567	1.14137	1.075408	0.9915419	1.042202	1.034203	1.092526	1.075646			
29.77	1.24149	1.11132	1.13619	1.12707	1.013772	1.031261	0.964617	1.10722	1.036884			
29.78	1.20443	1.11507	1.11546	1.044352	0.9933843	1.086209	1.10644	1.050673	1.049908			
29.79	1.15434	1.096478	1.054838	1.057831	1.001416	1.067495	1.23255	1.066817	1.050297			
29.8	1.15595	1.10717	1.087331	1.063534	1.051143	1.033939	1.14982	1.055851	0.971623			
29.81	1.18744	1.13307	1.11245	1.16621	1.008093	1.10969	1.16569	1.069563	1.058087			
29.82	1.19759	1.17623	1.06961	1.21812	1.039524	1.02641	1.17605	1.023099	1.037784			
29.83	1.20295	1.2043	1.10088	1.19363	1.062004	1.061917	1.12917	1.070028	1.082717			
29.84	1.24828	1.17563	1.051158	1.11143	1.063285	1.0020977	1.060035	1.04115	1.018568			
29.85	1.21291	1.12578	1.065073	1.11154	1.073459	1.002293	1.075809	1.055401	0.97621			
29.86	1.21894	1.12248	0.99917444	1.14055	0.9958246	1.043417	1.038755	1.062397	0.973238			
29.87	1.19311	1.095876	0.989083	1.082378	1.0065592	0.983797	1.08378	1.039965	0.965702			
29.88	1.19386	1.12488	1.053603	1.043143	1.045168	1.029017	1.074437	1.0066167	1.032267			
29.89	1.14968	1.11054	1.042891	1.07356	1.021138	1.017997	1.032958	1.077958	1.0068666			
29.9	1.18826	1.10002	1.037213	1.044229	1.051558	1.064884	1.13165	1.0093179	0.945912			
29.91	1.11971	1.082646	1.029375	1.022775	1.019042	1.012084	1.077254	1.044291	1.14047			
29.92	1.17551	1.10095	1.048526	1.064944	1.038966	1.18945	1.091601	1.016159	1.15442			
29.93	1.13102	1.080033	1.0031911	1.11329	1.0019405	1.14962	1.010659	0.989692	1.060938			
29.94	1.12889	1.047335	1.038047	1.054451	1.036006	1.1309	1.10524	1.1845	1.069317			
29.95	1.10026	1.075147	1.074639	1.056826	1.050269	1.081401	1.008503	1.19591	1.13155			
29.96	1.10392	1.085614	1.037098	1.12719	0.9978425	1.13259	1.068037	1.16312	1.10253			
29.97	1.11693	1.049243	1.10444	1.13087	1.066154	1.20313	1.10579	1.13006	1.073552			
29.98	1.090229	1.030867	1.034166	1.19648	1.086824	1.1026	1.033663	1.085315	1.054412			
29.99	1.065053	1.035668	1.019595	1.15835	1.0080754	1.093417	1.019266	1.10176	1.014305			
30	1.11036	1.041425	1.0083305	1.075798	1.023759	1.0073773	1.098059	1.12098	1.0012661			
30.01	1.10961	1.067284	1.024902	1.016931	1.13076	1.081871	1.034748	1.021435	1.012972			
30.02	1.11103	1.078042	1.022172	1.037308	1.068945	0.977201	1.0079297	1.092117	1.021339			
30.03	1.10432	1.044901	1.055221	1.054782	1.053383	0.9989299	0.977862	0.99965159	1.070252			
30.04	1.067652	1.082565	1.011177	1.071668	1.043972	1.012441	1.048651	1.041997	0.961491			
30.05	1.021035	1.051054	1.036085	1.033418	0.97605	1.084671	1.038587	1.0076977	1.12696			
30.06	1.070336	1.05684	1.057804	1.041928	1.050221	1.089024	1.011659	1.064586	1.11828			
30.07	1.074804	1.084766	1.035957	1.067698	1.093289	0.9962045	1.10208	1.035637	1.027973			
30.08	1.059685	1.0999	1.036937	1.054422	1.10117	0.98411	1.020147	1.015164	1.14114			
30.09	1.061433	1.089517	1.046245	1.031366	1.053348	1.087387	1.071485	1.093473	1.085274			
30.1	1.05374	1.065375	1.0026115	1.10094	1.032425	1.00059933	0.986312	1.015879	1.00096037			
30.11	1.085822	1.02282	0.983925	1.022371	1.06969	1.0071711	1.0045298	0.981479	1.055587			
30.12	1.089314	1.075953	1.014658	1.050739	1.052266	0.975731	0.99924071	1.054405	1.038171			
30.13	1.067183	1.08515	1.025637	1.12519	1.024382	1.069213	1.021632	1.087912	1.032327			
30.14	1.052296	1.089894	1.063046	1.17673	1.033009	1.022702	0.99973881	1.066016	0.9941718			
30.15	1.052565	1.041161	1.041788	1.10231	1.038566	1.062052	0.9963358	0.986988	1.027384			
30.16	1.061622	1.067966	1.028466	1.038346	1.069611	1.047007	1.048046	1.0021575	1.14519			
30.17	1.017097	1.074343	1.044881	1.089006	1.039132	1.074762	1.025584	1.014786	1.10239			
30.18	1.038991	1.067992	0.97798	1.14706	1.081371	1.033931	1.01142	1.043082	1.11131			
30.19	1.07333	1.039401	1.023207	1.09586	1.017854	1.054677	0.96193	0.9958	1.092371			
30.2	1.057698	1.062324	1.0035048	1.078246	1.045599	1.0069695	1.067707	0.974014	1.039906			
30.21	1.031287	1.035071	1.014832	1.077568	1.063786	1.091634	1.031257	1.054647	1.036107			
30.22	1.015165	1.045389	1.10819	1.047132	1.043501	0.9910592	1.0382	1.045996	1.1008			
30.23	0.9923123	1.041675	1.11287	1.013844	1.03822	1.0067504	0.9965035	0.948737	1.02454			
30.24	1.024978	1.063809	1.088577	1.043796	1.010285	1.029722	1.034362	1.021562	1.049827			
30.25	1.0060076	1.045866	1.076942	1.017743	1.02211	1.041895	1.0024495	1.047239	0.9917741			
30.26	1.011138	1.045396	1.046492	1.0097541	1.010461	1.069334	0.959557	1.018955	1.018511			
30.27	1.12633	1.068017	1.16684	1.021948	1.056677	1.26566	0.979986	0.978898	1.035485			
30.28	1.11832	1.054733	1.18749	0.9967959	1.034345	1.33973	1.014452	1.031294	1.0011655			
30.29	1.11393	1.076795	1.14427	0.95997	1.067632	1.32466	1.036294	1.057705	0.9959827			
30.3	1.1197	1.05717	1.10193	1.026751	1.042513	1.28429	1.023668	1.086383	1.030512			
30.31	1.095455	1.053009	1.060058	1.1405	1.053896	1.14551	0.962308	0.985105	1.024032			
30.32	1.056839	1.029972	0.99977389	1.075524	1.022697	1.12608	0.993855	0.979499	1.00017481			
30.33	1.077282	1.018317	1.0098128	1.084282	1.028212	1.14277	0.980033	1.044765	0.986988			
30.34	1.088483	1.081967	1.032219	1.1029	1.063109	1.11018	0.984734	1.014642	1.047757			
30.35	1.076063	1.048932	1.05551	1.14806	1.012359	1.029162	0.961768	1.0076289	1.024226			
30.36	1.067305	1.053161	1.12618	1.072787	1.04818	1.082751	1.018143	1.054013	0.985908			
30.37	1.044848	1.070568	1.10896	1.088094	1.013857	1.12279	0.98122	0.992303	0.937273			
30.38	1.069962	1.043069	1.081486	1.07793	1.033629	1.13148	1.021336	0.9943015	1.03398			
30.39	1.061629	1.047966	1.094601	1.0067933	1.064394	1.023399	1.025785	1.045458	1.01496			
30.4	1.080973	1.062522	1.0687	1.032107	1.12497	1.049091	1.25539	1.036041	1.02655			
30.41	1.044875	1.042378	1.044273	1.057151	1.079187	1.034763	1.21284	1.01346	0.982838			
30.42	1.034813	1.071498	1.061939	1.03846	1.062478	1.067434	1.17476	0.973803	0.977655			
30.43	1.060245	1.072918	1.0029484	1.043179	1.076989	1.090498	1.17585	0.942336	0.987319			
30.44	1.065238	1.06967	1.030363	1.034936	1.083532	0.9975442	1.10375	0.943725	1.023145			
30.45	1.056447	1.056088	1.044625	1.08836	1.03427	1.046118	1.11122	1.019996	0.97101			
30.46	1.037145	1.042878	1.089202	1.071908	1.041166	1.092455	1.050658	1.0016435	1.038354			
30.47	1.03219	1.0040652	1.028297	1.06997	1.02897	1.042468	1.014345	1.058739	0.985065			
30.48	1.073592	1.016059	1.19679	1.077415	1.045796	0.982765	1.12158	0.978346	0.985665			
30.49	1.04556	1.0025795	1.14842	1.031325	1.038025	0.98587	1.07334	0.941842	1.0022267			
30.5	1.040739	0.966745	1.12752	0.985463	1.053018	0.975926	1.066209	1.040936	0.95291			
30.51	1.020572	1.022596	1.115	1.054692	1.016841	1.030212	1.055047	1.022681	0.94492			
30.52	1.14044	1.044865	1.17094	1.03707	1.035271	1.065479	1.1284	1.015668	1.021662			
30.53	1.092199	1.023683	1.27568	1.037757	1.017232	1.047959	1.1033	1.012011	1.0010735			
30.54	1.061882	1.030964	1.20253	1.20906	1.051235	0.961388	1.029311	1.14816	0.980499			
30.55	1.04271	1.021453	1.11851	1.18145	1.04178	0.987203	1.067633	1.20535	1.058111			
30.56	1.0053054	1.0411	1.12479	1.13921	1.032326	1.033846	1.061071	1.098517	1.047474			
30.57	1.021649	1.023999	1.093714	1.095024	0.977649	1.058408	1.030036	1.027331	1.081145			
30.58	1.034315	1.048085	1.1001	1.08793	1.032925	0.962184	0.9985959	1.12604	1.099206			
30.59	1.020578	1.079996	1.025602	1.071848	1.077454	1.078478	0.953567	1.050161	0.9983023			
30.6	1.076741	1.020605	1.012123	1.05889	1.043872	0.9953197	1.061894	1.052122	1.0013061			
30.61	1.071895	1.037883	1.059994	1.054193	1.057434	1.055584	1.0053394	1.045025	1.071218			
30.62	1.045765	1.041206	1.066513	1.033036	1.02139	1.073443	0.9977163	1.038209	1.016641			
30.63	1.1037	1.043128	1.086238	1.0068603	1.026042	1.027767	0.987828	1.050547	1.022213			
30.64	1.067895	1.025077	1.18408	1.0089574	1.056791	0.955661	1.0045221	0.9989769	1.041299			
30.65	1.10153	1.0402	1.11789	1.04434	0.96494	1.02567	1.057685	1.04305	0.985661			
30.66	1.12775	1.04835	1.10997	1.073559	0.987993	0.9971348	1.034953	1.080543	1.0075488			
30.67	1.11117	1.058162	1.1127	1.078034	0.9945265	0.9968962	1.12937	1.0086084	0.9951845			
30.68	1.093564	1.080095	1.098708	1.072549	1.075232	1.084802	1.11974	1.0074461	1.0011924			
30.69	1.073644	1.056351	1.031126	1.019222	1.14787	0.978107	1.080557	1.057111	1.001256			
30.7	1.049238	1.024643	1.020859	1.001024	1.071432	1.18762	1.016477	1.0157	0.9973943			
30.71	1.053475	1.023648	1.034592	1.033509	1.076172	1.17342	1.068891	1.021684	0.9925924			
30.72	1.12224	0.9955591	1.04828	1.059311	1.06111	1.11973	1.020216	1.0026917	0.976356			
30.73	1.23133	1.029747	1.18155	0.989702	1.086517	1.12306	1.038296	1.012603	0.967024			
30.74	1.31495	1.075071	1.15086	1.009408	1.054402	1.042212	1.043307	1.078051	1.025945			
30.75	1.31191	1.071448	1.18159	1.14862	1.068921	1.35548	1.051771	1.018849	0.956939			
30.76	1.24549	1.05367	1.12684	1.14403	1.098229	1.32174	1.044736	1.026867	0.931963			
30.77	1.2477	1.14343	1.06765	1.094099	1.046004	1.20594	1.0050066	1.016421	1.042472			
30.78	1.28105	1.21841	1.13238	1.10894	1.062461	1.24855	1.1166	1.070338	1.035			
30.79	1.28765	1.13977	1.16064	1.082186	1.070772	1.17115	1.058028	1.051446	1.099192			
30.8	1.26564	1.10611	1.07346	1.10357	1.091438	1.086423	1.085324	1.0087461	1.098172			
30.81	1.27403	1.16369	1.030623	1.077722	1.10084	1.12785	1.01088	1.047915	1.10694			
30.82	1.34929	1.20405	1.066018	1.090137	1.13026	1.12577	0.9833	1.14435	1.086519			
